extracted,term,title,views,length,upload,score,ratings,likes,dislikes
2013-09-17,bruno mars,Bruno Mars Grenade PARODY! Key of Awesome #35!,22299829,183,2011-02-15T18:37:06.000Z,4.886829,134911,131094,3817
2013-09-17,bruno mars,Bruno Mars - Just The Way You Are (Boyce Avenue acoustic/piano cover) on iTunes & Spotify,21073543,366,2010-10-21T06:37:57.000Z,4.948679,104441,103101,1340
2013-09-17,bruno mars,Eminem - Lighters ft. Bruno Mars & Royce Da 5'9 [New Music 2011 - Lyrics],19364321,286,2011-06-19T22:55:18.000Z,4.80377,31351,29813,1538
2013-09-17,bruno mars,Travie McCoy: Billionaire ft. Bruno Mars (LIVE ACOUSTIC),17745017,228,2010-04-02T15:54:43.000Z,4.9480534,77849,76838,1011
2013-09-17,bruno mars,"Bruno Mars - ""Just The Way You Are"" (Studio Session) LIVE!!!",17589636,395,2010-10-22T14:13:49.000Z,4.888174,52832,51355,1477
2013-09-17,bruno mars,Lil Wayne Ft. Bruno Mars - Mirror,16234509,215,2011-08-26T21:19:33.000Z,4.8537593,26176,25219,957
2013-09-17,bruno mars,Marry You - Bruno Mars Lyrics,15758993,231,2011-04-30T18:13:36.000Z,4.949062,52456,51788,668
2013-09-17,bruno mars,Sesame Street: Bruno Mars: Don't Give Up,15209999,119,2011-11-30T22:42:23.000Z,4.4930687,32028,27969,4059
2013-09-17,bruno mars,Bruno Mars - Grenade (Boyce Avenue acoustic cover) on iTunes & Spotify,15053778,269,2011-02-11T00:30:39.000Z,4.9343386,94789,93233,1556
2013-09-17,bruno mars,Treasure - Bruno Mars (Lyric Video),15065326,172,2012-12-20T07:13:36.000Z,4.942708,41751,41153,598
2013-09-17,bruno mars,Mirror - LiL Wayne ft. Bruno Mars Lyrics,14667437,241,2011-08-25T18:09:21.000Z,4.913809,42835,41912,923
2013-09-17,bruno mars,Bruno Mars - It Will Rain (Lyrics),13181683,255,2011-10-27T05:35:13.000Z,4.7691607,38399,36183,2216
2013-09-17,katy perry,Katy Perry - Firework,386401876,234,2010-10-28T19:08:32.000Z,4.778673,1033170,976003,57167
2013-09-17,katy perry,Katy Perry - E.T. ft. Kanye West,237849751,309,2011-03-31T01:44:40.000Z,4.6342907,851529,773676,77853
2013-09-17,katy perry,Katy Perry - Last Friday Night (T.G.I.F.),226996804,491,2011-06-12T23:00:00.000Z,4.7412004,819723,766687,53036
2013-09-17,katy perry,Katy Perry - The One That Got Away,185753616,291,2011-11-11T18:37:24.000Z,4.9022775,782542,763424,19118
2013-09-17,katy perry,Katy Perry - Wide Awake,181299400,277,2012-06-18T23:53:07.000Z,4.807772,805294,766594,38700
2013-09-17,katy perry,Katy Perry - Part Of Me,155296438,252,2012-03-21T23:18:07.000Z,4.751827,671950,630260,41690
2013-09-17,katy perry,Katy Perry - Teenage Dream,130085719,231,2010-08-10T17:58:24.000Z,4.8304367,321202,307586,13616
2013-09-17,katy perry,Katy Perry - Hot N Cold,97612139,284,2008-10-14T01:49:03.000Z,4.844317,262713,252488,10225
2013-09-17,katy perry,Katy Perry - California Gurls ft. Snoop Dogg,80321800,235,2010-06-15T01:49:28.000Z,4.730507,200198,186710,13488
2013-09-17,katy perry,3OH!3 - STARSTRUKK (Feat. Katy Perry) [OFFICIAL MUSIC VIDEO],74370233,222,2009-10-28T17:16:07.000Z,4.871117,230069,222656,7413
2013-09-17,katy perry,Katy Perry - Roar (Official),69445536,270,2013-09-05T20:00:22.000Z,4.7839026,798158,755038,43120
2013-09-17,katy perry,Timbaland - If We Ever Meet Again ft. Katy Perry,65973201,314,2010-02-09T22:10:54.000Z,4.9031653,146270,142729,3541
2013-09-17,katy perry,Teenage Dream (Keenan Cahill),56003035,228,2010-08-28T17:02:09.000Z,3.9760468,284095,211370,72725
2013-09-17,katy perry,"Katy Perry sings ""Hot N Cold"" with Elmo on Sesame Street!",55822159,153,2010-09-23T13:14:33.000Z,4.5320697,108452,95765,12687
2013-09-17,katy perry,Katy Perry California Gurls Parody!  Key of Awesome #22,45194818,196,2010-06-15T17:45:28.000Z,4.620447,116906,105813,11093
2013-09-17,katy perry,Gym Class Heroes: Cupid's Chokehold / Breakfast in America [OFFICIAL VIDEO],44876001,269,2006-11-28T04:51:34.000Z,4.9084616,132884,129843,3041
2013-09-17,katy perry,Katy Perry - Roar (Lyric Video),44140790,237,2013-08-12T13:00:29.000Z,4.7607503,435829,409761,26068
2013-09-17,katy perry,Katy Perry - I Kissed A Girl,43918927,185,2008-06-10T18:27:51.000Z,4.6662984,152903,140147,12756
2013-09-17,katy perry,Katy Perry - Thinking Of You,43292246,260,2009-01-13T00:19:01.000Z,4.9135346,162146,158641,3505
2013-09-17,katy perry,I Kissed A Girl (Parody) - Katy Perry - Elderly Remix,40346420,198,2008-07-31T02:57:23.000Z,4.247105,102511,83216,19295
2013-09-17,katy perry,Katy Perry - Part Of Me (Lyric Video),39186077,220,2012-02-13T04:18:38.000Z,4.8912973,177328,172509,4819
2013-09-17,katy perry,"""Teenage Dream"" (Lyrics)",38669726,239,2010-07-24T17:15:25.000Z,4.832231,83782,80268,3514
2013-09-17,katy perry,"Katy Perry - ""E.T."" (feat. Kanye West) Official Lyrics Video",38610091,232,2011-03-17T00:42:09.000Z,4.880546,107054,103857,3197
2013-09-17,katy perry,"Katy Perry ""California Gurls"" Parody - California Boys",34364590,150,2010-07-03T22:41:48.000Z,4.079964,99857,76889,22968
2013-09-17,katy perry,Katy Perry - Waking Up In Vegas,34145625,199,2009-04-30T23:32:42.000Z,4.864337,79550,76852,2698
2013-09-17,katy perry,Katy Perry - California Gurls ft. Snoop (Lyric Video),32694648,236,2010-05-07T21:28:36.000Z,4.708824,45773,42441,3332
2013-09-17,katy perry,Katy Perry - The One That Got Away Lyrics,32181962,227,2010-08-28T15:12:28.000Z,4.896547,76015,74049,1966
2013-09-17,katy perry,Katy Perry - Hot N Cold (Official Music Video),31056459,291,2009-01-26T14:22:00.000Z,4.7488313,46853,43911,2942
2013-09-17,katy perry,Katy Perry - Ur So Gay,30721672,219,2008-04-03T19:12:47.000Z,4.43832,98476,84648,13828
2013-09-17,katy perry,E.T. (Cover) Katy Perry...,29681288,244,2011-10-20T03:44:13.000Z,1.870649,295444,64307,231137
2013-09-17,katy perry,Skrillex & Katy Perry - E.T. (Bugzz Equinox Remix),27407893,246,2011-06-21T16:29:05.000Z,4.8154564,125954,120143,5811
2013-09-17,katy perry,Katy Perry - Teenage Dream (Director's Cut),26478749,235,2010-09-10T00:22:21.000Z,4.844807,65570,63026,2544
2013-09-17,katy perry,The Chipettes - Firework - Katy Perry,26285626,229,2010-10-25T10:49:03.000Z,4.6176934,26021,23534,2487
2013-09-17,katy perry,Katy Perry-Last Friday Night (T.G.I.F) lyrics,25330283,222,2010-08-21T14:11:34.000Z,4.7832437,38218,36147,2071
2013-09-17,katy perry,Katy Perry - Wide Awake (Lyric Video),25308155,227,2012-05-21T00:00:11.000Z,4.8818645,140178,136038,4140
2013-09-17,katy perry,Katy Perry - ET Lyrics.,25200099,208,2011-01-07T17:36:05.000Z,4.8061056,49037,46660,2377
2013-09-17,katy perry,Katy Perry - E.T. (Audio),24536661,209,2011-01-28T10:16:41.000Z,4.855942,66973,64561,2412
2013-09-17,miley cyrus,Miley Cyrus - Party In The U.S.A.,351632432,202,2009-09-25T22:35:55.000Z,4.403884,822397,699836,122561
2013-09-17,miley cyrus,Miley Cyrus - We Can't Stop,198906963,214,2013-06-19T15:47:00.000Z,3.0923443,1800413,941771,858642
2013-09-17,miley cyrus,Miley Cyrus - 7 Things,187039999,220,2008-06-28T17:06:18.000Z,4.3576794,441580,370671,70909
2013-09-17,miley cyrus,Miley Cyrus - The Climb - Official Music Video (HQ),184752835,229,2009-02-14T01:14:32.000Z,4.7267485,418003,389448,28555
2013-09-17,miley cyrus,Miley Cyrus - Wrecking Ball,116423526,222,2013-09-09T16:00:38.000Z,3.4887211,1318052,820066,497986
2013-09-17,miley cyrus,Miley Cyrus - Can't Be Tamed,115789390,230,2010-05-05T19:43:51.000Z,4.2191525,404125,325235,78890
2013-09-17,miley cyrus,Miley Cyrus - When I Look At You,92195202,251,2010-02-24T16:46:23.000Z,4.778875,278358,262970,15388
2013-09-17,miley cyrus,Miley Cyrus - Fly On The Wall,79070519,200,2008-12-09T02:12:15.000Z,4.51523,172882,151930,20952
2013-09-17,miley cyrus,Miley Cyrus - Who Owns My Heart,67914752,221,2010-10-20T17:22:35.000Z,4.5516243,297679,264311,33368
2013-09-17,miley cyrus,Miley Cyrus - Start All Over,63274465,239,2007-12-19T19:40:46.000Z,4.508433,128601,112797,15804
2013-09-17,miley cyrus,Hannah Montana Miley musik video - The Climb,50955718,240,2009-05-05T16:24:59.000Z,4.8003383,107642,102269,5373
2013-09-17,miley cyrus,Miley Cyrus Pole Dancing,45562970,54,2009-08-10T14:58:18.000Z,,,,
2013-09-17,miley cyrus,Miley Cyrus - Stay (Lyrics),34487236,228,2011-09-04T16:41:05.000Z,4.885792,106017,102990,3027
2013-09-17,miley cyrus,Miley Cyrus-See You Again with lyrics,30541201,194,2007-07-01T19:22:54.000Z,4.741404,57557,53836,3721
2013-09-17,miley cyrus,Hannah Montana Hoedown Throwdown,29728158,298,2009-02-24T03:49:26.000Z,4.523042,36498,32146,4352
2013-09-17,miley cyrus,Miley Cyrus - 7 Things - Dave Days Parody,28449370,211,2008-08-06T15:31:17.000Z,4.756619,111085,104326,6759
2013-09-17,miley cyrus,Hannah Montana- Hoedown Throwdown Music Video,28140882,92,2009-02-24T20:20:44.000Z,4.602715,31232,28130,3102
2013-09-17,miley cyrus,Miley Cyrus - 7 Things - Spoof,25733579,159,2008-07-09T15:11:30.000Z,4.6034036,125518,113073,12445
2013-09-17,miley cyrus,Rock Mafia - The Big Bang Featuring Miley Cyrus (Official Music Video),25270827,245,2010-11-01T19:54:18.000Z,4.8778872,130142,126169,3973
2013-09-17,miley cyrus,Miley Cyrus - See You Again (Official Video),25158918,205,2008-08-01T15:55:10.000Z,4.2925267,34014,27998,6016
2013-09-17,miley cyrus,Hannah Montana The Movie - The Climb scena dal film,24833636,240,2009-04-17T09:54:26.000Z,4.845392,38989,37482,1507
2013-09-17,miley cyrus,Miley Cyrus - We Can't Stop (Audio),24729695,234,2013-06-03T14:30:41.000Z,4.6787314,232217,213566,18651
2013-09-17,miley cyrus,"When I Look At You, Miley Cyrus Music Video - THE LAST SONG - Available on DVD & Blu-ray",23810340,248,2010-03-03T00:10:30.000Z,4.8764224,49394,47868,1526
2013-09-17,miley cyrus,Miley Cyrus - Party In the USA (Highest Quality),23654926,239,2009-07-28T17:44:10.000Z,4.308222,27159,22462,4697
2013-09-17,miley cyrus,Miley Cyrus - When I Look At You,23282101,247,2011-01-10T17:45:37.000Z,4.896667,69910,68104,1806
2013-09-17,miley cyrus,Hannah Montana - Bone Dance,22807627,203,2007-06-17T22:13:17.000Z,4.639706,21649,19699,1950
2013-09-17,miley cyrus,Obsessed with Miley Cyrus ?!,21063794,206,2008-05-25T19:37:27.000Z,4.141169,47227,37087,10140
2013-09-17,miley cyrus,"""THE CLIMB"" [Karaoke / Instrumental]",19247449,230,2009-04-01T20:33:53.000Z,4.760788,25283,23771,1512
2013-09-17,miley cyrus,MILEY CYRUS GOES DOWN!,18840430,161,2011-03-22T00:35:01.000Z,1.6125418,22405,3431,18974
2013-09-17,miley cyrus,Good-bye Twitter,18596470,107,2009-10-10T00:10:44.000Z,3.4657166,111278,68595,42683
2013-09-17,miley cyrus,Miley Cyrus-The Climb lyrics,17104397,245,2009-04-08T02:15:56.000Z,4.8341055,39495,37857,1638
2013-09-17,miley cyrus,Party In The USA lyrics,14753721,202,2009-12-08T01:54:40.000Z,4.741595,29179,27294,1885
2013-09-17,nicki minaj,Nicki Minaj - Super Bass,350752580,219,2011-05-05T17:13:13.000Z,4.367514,1038366,874178,164188
2013-09-17,nicki minaj,Justin Bieber - Beauty And A Beat ft. Nicki Minaj,290742714,294,2012-10-12T15:55:06.000Z,4.1636605,1678352,1327434,350918
2013-09-17,nicki minaj,David Guetta - Turn Me On ft. Nicki Minaj,212558561,211,2012-01-31T08:01:00.000Z,4.806571,658370,626533,31837
2013-09-17,nicki minaj,"David Guetta - Where Them Girls At ft. Nicki Minaj, Flo Rida",168368349,228,2011-06-28T07:01:00.000Z,4.8549485,508978,490521,18457
2013-09-17,nicki minaj,Nicki Minaj - Starships (Explicit),147066603,262,2012-04-27T04:22:39.000Z,4.3305254,627555,522522,105033
2013-09-17,nicki minaj,Nicki Minaj - Beez In The Trap (Explicit) ft. 2 Chainz,104607688,282,2012-04-07T04:00:06.000Z,3.6242855,559148,366841,192307
2013-09-17,nicki minaj,Nicki Minaj - Right By My Side (Explicit) ft. Chris Brown,102548301,284,2012-05-16T23:00:07.000Z,4.7323623,434632,405551,29081
2013-09-17,nicki minaj,Nicki Minaj - Pound The Alarm (Explicit),96654079,254,2012-07-31T15:45:07.000Z,4.534946,453040,400368,52672
2013-09-17,nicki minaj,Alicia Keys - Girl on Fire,96110899,234,2012-10-19T22:15:07.000Z,4.8310847,441807,423150,18657
2013-09-17,nicki minaj,Nicki Minaj - Moment 4 Life (Clean Version) ft. Drake,85857627,371,2011-02-01T23:27:57.000Z,4.707276,273172,253181,19991
2013-09-17,nicki minaj,"will.i.am, Nicki Minaj - Check It Out",82494789,273,2010-10-26T20:01:31.000Z,4.5592585,256849,228548,28301
2013-09-17,nicki minaj,The Creep (feat. Nicki Minaj & John Waters),77649906,165,2011-01-30T05:34:29.000Z,4.8789897,379406,367928,11478
2013-09-17,nicki minaj,Nicki Minaj - Stupid Hoe (Explicit),77088711,210,2012-01-20T22:30:00.000Z,2.349922,1049560,354206,695354
2013-09-17,nicki minaj,Nicki Minaj - Starships (Lyrics),73903866,218,2012-02-16T16:15:11.000Z,4.7126784,163914,152140,11774
2013-09-17,nicki minaj,Nicki Minaj Sings 'Super Bass' with Sophia Grace (Full Version),65401148,303,2011-10-12T19:05:52.000Z,4.792687,235026,222845,12181
2013-09-17,nicki minaj,Trey Songz - Bottoms Up ft. Nicki Minaj [Official Video],62624380,271,2010-08-18T16:15:53.000Z,4.835054,147030,140967,6063
2013-09-17,nicki minaj,Ludacris - My Chick Bad ft. Nicki Minaj,61193087,220,2010-02-25T22:46:28.000Z,4.7399898,149148,139453,9695
2013-09-17,nicki minaj,Big Sean - Dance (A$$) Remix ft. Nicki Minaj,59742628,231,2011-11-01T19:55:00.000Z,4.4683475,254595,220756,33839
2013-09-17,nicki minaj,Nicki Minaj - Your Love,59597184,246,2010-08-03T20:05:53.000Z,4.6680083,172426,158115,14311
2013-09-17,nicki minaj,Nicki Minaj - Fly ft. Rihanna,58977889,276,2011-08-29T01:00:00.000Z,4.7878222,295205,279546,15659
2013-09-17,nicki minaj,Nicki Minaj - Va Va Voom (Explicit),56762860,201,2012-10-27T23:00:08.000Z,4.572083,273268,244034,29234
2013-09-17,nicki minaj,Nicki Minaj - Massive Attack ft. Sean Garrett,56379527,205,2010-04-10T18:58:21.000Z,4.1587596,137497,108580,28917
2013-09-17,nicki minaj,Give Me All Your Luvin' (Feat. M.I.A. and Nicki Minaj),52463575,225,2012-02-03T03:26:16.000Z,4.3223524,267437,222130,45307
2013-09-17,nicki minaj,Lil Wayne - Knockout ft. Nicki Minaj,50799453,251,2010-05-27T15:37:43.000Z,4.4429207,159130,136968,22162
2013-09-17,nicki minaj,Nicki Minaj - Fly ft. Rihanna (Lyrics),50350931,220,2010-11-29T14:58:48.000Z,4.910383,98062,95865,2197
2013-09-17,nicki minaj,"Nicki Minaj, Cassie - The Boys (Explicit)",50359762,288,2012-10-18T15:56:07.000Z,4.3941636,291412,247275,44137
2013-09-17,nicki minaj,Nicki Minaj - High School (Explicit) ft. Lil Wayne,47678252,247,2013-04-02T21:55:07.000Z,4.4896865,308289,268958,39331
2013-09-17,nicki minaj,Nicki Minaj - Right Thru Me (Clean Version),46269461,313,2010-10-28T21:57:11.000Z,4.746416,129961,121722,8239
2013-09-17,nicki minaj,Nicki Minaj - Super Bass By Sophia Grace Brownlee,43402426,151,2011-09-19T09:21:25.000Z,4.7823687,249872,236277,13595
2013-09-17,nicki minaj,"""Beauty And A Beat"" - Justin Bieber (Alex Goot, Kurt Schneider, and Chrissy Costanza Cover)",40593994,238,2013-01-05T17:49:56.000Z,4.889375,374708,364345,10363
2013-09-17,nicki minaj,Nicki Minaj - Starships,40064358,212,2012-02-14T09:24:26.000Z,4.4775863,85082,73970,11112
2013-09-17,nicki minaj,"Birdman - Y.U. MAD ft. Nicki Minaj, Lil Wayne",37909561,200,2011-12-09T08:00:00.000Z,4.574637,163625,146225,17400
2013-09-17,nicki minaj,Jay Sean - 2012 (It Ain't The End) ft. Nicki Minaj,36401372,254,2010-08-25T02:16:22.000Z,4.788877,69154,65504,3650
2013-09-17,nicki minaj,Mariah Carey - Up Out My Face ft. Nicki Minaj,33838617,329,2010-01-25T23:34:16.000Z,4.6241336,94076,85236,8840
2013-09-17,nicki minaj,David Guetta - Turn Me On (Lyric Video) ft. Nicki Minaj,33168092,206,2011-12-09T00:00:00.000Z,4.902455,124291,121260,3031
2013-09-17,don omar,Don Omar - Danza Kuduro ft. Lucenzo,472427872,237,2010-08-11T20:28:22.000Z,4.7219434,682379,634944,47435
2013-09-17,don omar,Don Omar - Taboo,128978049,293,2011-04-12T17:47:37.000Z,4.853529,254030,244728,9302
2013-09-17,don omar,Ella Y Yo,109126492,273,2006-04-27T21:00:10.000Z,4.82139,100868,96364,4504
2013-09-17,don omar,Don Omar Ft. Natti Natasha - Dutty Love [Official Version] NEW  2011,69593387,288,2011-02-11T13:22:55.000Z,4.865464,79503,76829,2674
2013-09-17,don omar,Don Omar - Virtual Diva,51350029,315,2009-10-08T09:15:22.000Z,4.837866,60197,57757,2440
2013-09-17,don omar,Don Omar - Hasta Abajo,42893138,361,2010-11-15T20:55:25.000Z,4.736231,56413,52693,3720
2013-09-17,don omar,Don Omar - Los Bandoleros chorus mix by DoubleO88,38218703,335,2009-06-03T01:06:44.000Z,4.8683195,46628,45093,1535
2013-09-17,don omar,Dile Don Omar,37937216,210,2006-04-07T11:00:25.000Z,4.819848,26955,25741,1214
2013-09-17,don omar,Danza kuduro Alvin y las ardillas.,37465675,200,2010-09-09T11:58:09.000Z,4.615688,28404,25675,2729
2013-09-17,don omar,Coreografia de Danza Kuduro (de Frente) /TKM Argentina,35348461,79,2011-03-03T20:26:06.000Z,4.5626082,44994,40074,4920
2013-09-17,don omar,Don Omar - Sexy Robotica,32774111,278,2009-11-24T13:21:19.000Z,4.7470117,27606,25860,1746
2013-09-17,don omar,Don Omar // Pobre Diabla,27962253,273,2006-09-20T18:44:18.000Z,4.8202267,22228,21229,999
2013-09-17,don omar,LUCENZO  feat BIG ALI - VEM DANCAR KUDURO,25715217,197,2010-06-10T15:24:04.000Z,4.873955,42937,41584,1353
2013-09-17,don omar,Don Omar - Adios,24872600,266,2009-12-14T04:20:29.000Z,4.8952127,39394,38362,1032
2013-09-17,don omar,Don Omar - Zumba Campaign Video,24789958,235,2012-12-21T08:00:36.000Z,4.7970686,70546,66967,3579
2013-09-17,don omar,Don Omar - Salio El Sol,19896580,328,2009-12-25T07:06:40.000Z,4.8162327,26120,24920,1200
2013-09-17,don omar,Don Omar ft. Tego Calderon - Bandolero,19722634,307,2010-10-15T19:10:21.000Z,4.8862696,45687,44388,1299
2013-09-17,don omar,Don Omar Ft. Natti Natasha - Dutty Love (Con Letra) [Video Original],19052580,290,2011-02-11T18:43:22.000Z,4.6742787,39629,36402,3227
2013-09-17,don omar,Don Omar-Dale Don Dale,18823084,215,2009-03-21T14:07:54.000Z,4.757166,18037,16942,1095
2013-09-17,don omar,Don Omar - Dutty Love (Lyric Video) ft. Natti Natasha,8416516,287,2012-08-08T07:00:22.000Z,4.787145,28752,27222,1530
2013-09-17,don omar,No Sigue Modas Aka Ella No Sigue Modas,18034991,248,2012-06-22T07:00:11.000Z,4.8483286,50293,48386,1907
2013-09-17,don omar,ayer la vi don omar,15945828,253,2007-05-30T14:24:11.000Z,4.8886943,15417,14988,429
2013-09-17,don omar,Don Omar - Cancion De Amor,15253111,271,2009-11-23T21:01:14.000Z,4.907746,22503,21984,519
2013-09-17,don omar,danza kuduro - alvin y las ardillas ( don omar y daddy yankee ),14192383,228,2011-03-02T14:56:11.000Z,4.5835204,6675,5980,695
2013-09-17,don omar,Aventura - Ella y Yo Feat. Don Omar,13602718,281,2009-07-27T21:19:16.000Z,4.888827,16155,15706,449
2013-09-17,don omar,don omar ayer la vi,13514139,248,2007-02-11T02:00:13.000Z,4.8372655,8308,7970,338
2013-09-17,don omar,DON OMAR VUELVE,13412187,378,2007-10-03T06:55:47.000Z,4.9229865,16984,16657,327
2013-09-17,don omar,Luna -Don Omar,13245230,195,2006-12-09T18:30:25.000Z,4.9102006,14744,14413,331
2013-09-17,don omar,AUNQ TE FUISTE (vuelve) - DON OMAR,11819619,310,2007-04-17T22:59:27.000Z,4.837324,5680,5449,231
2013-09-17,don omar,"Fast Five - How We Roll (Fast Five Remix) - Don Omar ft. Busta Rhymes, Reek da Villian & J-doe",11473271,251,2011-04-22T22:44:57.000Z,4.9148784,33223,32516,707
2013-09-17,don omar,HD Don Omar - Danza Kuduro ft. Lucenzo Official Video,11213342,236,2011-08-28T09:59:41.000Z,4.8653197,15147,14637,510
2013-09-17,don omar,Coreografia de Danza Kuduro (Don Omar),11158725,79,2011-04-19T20:20:03.000Z,4.374556,10981,9264,1717
2013-09-17,don omar,Don Omar - Dile,10512533,232,2007-08-16T19:00:23.000Z,4.8305616,13409,12841,568
2013-09-17,don omar,ayer  la  vi - don  omar,10361209,254,2007-04-13T19:01:04.000Z,4.8246956,5750,5498,252
2013-09-17,don omar,Don Omar - Taboo [Original] [Con Letra] [Meet The Orphans] REGGAETON 2010,9896644,280,2010-11-12T03:11:50.000Z,4.6055436,6855,6179,676
2013-09-17,don omar,Don Omar Feat. Natti Natasha - Dutty Love (Official),9797440,290,2011-02-11T03:29:00.000Z,4.818371,16341,15599,742
2013-09-17,don omar,Don Omar - Aunque Te Fuiste,9600664,322,2007-08-14T17:46:20.000Z,4.8743277,7066,6844,222
2013-09-17,don omar,Don Omar: Ojitos Chiquitos,9323987,230,2007-07-25T20:50:32.000Z,4.882544,9229,8958,271
2013-09-17,don omar,El Doctorado - Tony Dize Feat Don Omar & Ken-Y [Official Remix 2010] (Radio Rip),8702779,254,2010-01-05T22:31:16.000Z,4.801927,3736,3551,185
2013-09-17,don omar,Dile a Ella - Magnate y Valentino ft. Don Omar 'Lyrics',8474288,277,2008-04-23T07:28:01.000Z,4.946484,9642,9513,129
2013-09-17,rihanna,Eminem - Love The Way You Lie ft. Rihanna,595739476,268,2010-08-05T18:30:09.000Z,4.8663516,1538487,1487083,51404
2013-09-17,rihanna,Rihanna - Diamonds,336543234,283,2012-11-09T00:18:50.000Z,4.779003,1240832,1172277,68555
2013-09-17,rihanna,Rihanna - What's My Name? ft. Drake,322743885,264,2010-11-12T21:52:35.000Z,4.786842,605504,573237,32267
2013-09-17,rihanna,Rihanna - Only Girl (In The World),291646139,251,2010-10-12T21:40:19.000Z,4.8366847,583828,559991,23837
2013-09-17,rihanna,Rihanna - We Found Love ft. Calvin Harris,288713599,276,2011-10-20T04:00:00.000Z,4.7823462,894870,846177,48693
2013-09-17,rihanna,Rihanna - Rude Boy,242208717,226,2010-02-09T19:26:01.000Z,4.664598,356396,326512,29884
2013-09-17,rihanna,Rihanna - Man Down,231862297,341,2011-06-02T01:12:05.000Z,4.7466626,590169,552791,37378
2013-09-17,rihanna,Rihanna - Where Have You Been,211417702,255,2012-04-30T12:56:07.000Z,4.8122096,809371,771373,37998
2013-09-17,rihanna,Rihanna - Don't Stop The Music,188464040,234,2009-11-21T12:40:53.000Z,4.8587093,159331,153703,5628
2013-09-17,rihanna,Rihanna - Stay ft. Mikky Ekko,188412486,248,2013-02-12T12:55:10.000Z,4.802814,896067,851894,44173
2013-09-17,rihanna,Rihanna - Unfaithful,157694144,296,2009-11-23T19:50:18.000Z,4.892389,300638,292550,8088
2013-09-17,rihanna,Rihanna - California King Bed,154454533,284,2011-05-07T01:39:05.000Z,4.8457932,442575,425513,17062
2013-09-17,rihanna,Rihanna - Russian Roulette,108334875,264,2009-12-05T06:15:46.000Z,4.864459,217410,210043,7367
2013-09-17,rihanna,Rihanna - Umbrella (Orange Version) ft. JAY-Z,105446868,254,2009-12-14T03:12:20.000Z,4.788388,220989,209298,11691
2013-09-17,rihanna,Rihanna - Take A Bow,103754944,230,2009-11-30T08:35:23.000Z,4.903131,226120,220644,5476
2013-09-17,rihanna,Rihanna - You Da One,103542271,209,2011-12-23T08:00:00.000Z,4.679704,409771,376959,32812
2013-09-17,rihanna,Rihanna - Hate That I Love You ft. Ne-Yo,95260686,298,2009-11-30T07:45:20.000Z,4.906885,204522,199761,4761
2013-09-17,rihanna,Rihanna - Cheers (Drink To That),88779391,282,2011-08-27T17:45:15.000Z,4.7848864,261257,247207,14050
2013-09-17,rihanna,Drake - Take Care ft. Rihanna,88304764,249,2012-04-23T16:07:14.000Z,4.8421545,343855,330286,13569
2013-09-17,rihanna,Coldplay - Princess Of China ft. Rihanna,86399716,215,2012-06-02T23:45:06.000Z,4.711306,418589,388378,30211
2013-09-17,rihanna,Rihanna - Love The Way You Lie (Part 2) ft. Eminem (Lyrics),86116255,303,2010-11-17T01:15:01.000Z,4.899544,187305,182601,4704
2013-09-17,rihanna,"Kanye West - All Of The Lights ft. Rihanna, Kid Cudi",85942696,328,2011-02-18T23:01:35.000Z,4.831874,316738,303425,13313
2013-09-17,rihanna,Rihanna - Te Amo,79495816,249,2010-06-15T06:46:33.000Z,4.767555,160124,150819,9305
2013-09-17,rihanna,David Guetta feat Rihanna - Who's That Chick? - Day version (Official videoclip),76366842,228,2011-01-27T14:55:12.000Z,4.872158,183539,177673,5866
2013-09-17,rihanna,Rihanna - Hard ft. Jeezy,75956777,251,2009-12-22T08:50:26.000Z,4.780268,126882,119912,6970
2013-09-17,rihanna,"JAY Z OFFICIAL ""Run This Town"" Video",74013890,324,2009-08-21T21:17:05.000Z,4.7391067,165033,154269,10764
2013-09-17,rihanna,Rihanna - Rehab ft. Justin Timberlake,62031292,279,2009-12-14T03:12:20.000Z,4.8983064,150019,146205,3814
2013-09-17,rihanna,Eminem - Love the Way You Lie ft Rihanna Parody: Key of Awesome #27,61510804,219,2010-08-24T19:31:36.000Z,4.6870456,191389,176415,14974
2013-09-17,rihanna,Rihanna - Disturbia,59707976,262,2009-12-14T04:53:06.000Z,4.832388,120063,115032,5031
2013-09-17,rihanna,Nicki Minaj - Fly ft. Rihanna,58977889,276,2011-08-29T01:00:00.000Z,4.7878237,295207,279548,15659
2013-09-17,rihanna,Rihanna - Diamonds (Audio),56866719,226,2012-09-28T02:41:20.000Z,4.833625,235949,226135,9814
2013-09-17,rihanna,Rihanna - SOS,51810764,242,2009-10-07T04:40:22.000Z,4.874477,60929,59017,1912
2013-09-17,rihanna,Nicki Minaj - Fly ft. Rihanna (Lyrics),50351099,220,2010-11-29T14:58:48.000Z,4.910383,98062,95865,2197
2013-09-17,rihanna,Rihanna - ROCKSTAR 101 ft. Slash,48366427,248,2010-05-20T15:43:51.000Z,4.2635837,97635,79660,17975
2013-09-17,rihanna,Curly Fries,47015995,201,2010-07-03T20:57:20.000Z,3.8877742,111837,80740,31097
2013-09-17,rihanna,Rihanna - We Found Love (Audio) ft. Calvin Harris,46340078,217,2011-10-07T17:45:31.000Z,4.840387,112046,107575,4471
2013-09-17,rihanna,Rihanna - S&M,45444211,244,2011-01-31T22:30:04.000Z,4.558126,337363,300095,37268
