id,name,lat,long
56039,"Teton County, Wyoming",43.619473,-110.701919
26073,"Isabella County, Michigan",43.60522888,-84.860126
46095,"Mellette County, South Dakota",43.60438733,-100.7294493
55123,"Vernon County, Wisconsin",43.59793436,-90.84936845
50027,"Windsor County, Vermont",43.57845463,-72.54315929
36113,"Warren County, New York",43.57763604,-73.80592639
26123,"Newaygo County, Michigan",43.57734743,-85.82184229
50021,"Rutland County, Vermont",43.54943883,-73.02476367
16001,"Ada County, Idaho",43.51501679,-116.2493488
16013,"Blaine County, Idaho",43.510648,-114.2805001
33001,"Belknap County, New Hampshire",43.50842483,-71.42789156
55021,"Columbia County, Wisconsin",43.46277279,-89.25579971
26157,"Tuscola County, Michigan",43.46018869,-83.45984356
23031,"York County, Maine",43.45480369,-70.68889345
16019,"Bonneville County, Idaho",43.44336618,-111.7103964
26151,"Sanilac County, Michigan",43.42930229,-82.78133794
36075,"Oswego County, New York",43.42591022,-76.14946004
16025,"Camas County, Idaho",43.40809133,-114.7397043
55111,"Sauk County, Wisconsin",43.40479167,-89.94918687
55027,"Dodge County, Wisconsin",43.40172387,-88.67081009
19059,"Dickinson County, Iowa",43.395121,-95.142641
19189,"Winnebago County, Iowa",43.39381214,-93.71998614
46043,"Douglas County, South Dakota",43.3776998,-98.4308082
19063,"Emmet County, Iowa",43.37677483,-94.65694733
19131,"Mitchell County, Iowa",43.37637275,-92.78782638
19119,"Lyon County, Iowa",43.37631,-96.232623
26145,"Saginaw County, Michigan",43.3725533,-84.02109735
33019,"Sullivan County, New Hampshire",43.37165376,-72.202745
19143,"Osceola County, Iowa",43.36773986,-95.62072043
55089,"Ozaukee County, Wisconsin",43.36266138,-87.9518935
46123,"Tripp County, South Dakota",43.35749371,-99.847339
55131,"Washington County, Wisconsin",43.356266,-88.20675742
19089,"Howard County, Iowa",43.35454133,-92.30438883
55103,"Richland County, Wisconsin",43.34782167,-90.37230967
19195,"Worth County, Iowa",43.34634457,-93.28853414
36115,"Washington County, New York",43.34364967,-73.40986338
46125,"Turner County, South Dakota",43.32764375,-97.124391
46067,"Hutchinson County, South Dakota",43.32731629,-97.77146029
26117,"Montcalm County, Michigan",43.32251483,-85.15028111
33013,"Merrimack County, New Hampshire",43.32167118,-71.70539529
19005,"Allamakee County, Iowa",43.31516743,-91.37334557
36073,"Orleans County, New York",43.30750782,-78.21990264
33017,"Strafford County, New Hampshire",43.30637094,-71.01936894
46113,"Shannon County, South Dakota",43.30571729,-102.540254
46083,"Lincoln County, South Dakota",43.30065986,-96.70527857
26057,"Gratiot County, Michigan",43.29504156,-84.61987419
26121,"Muskegon County, Michigan",43.2921572,-86.1827186
41019,"Douglas County, Oregon",43.27263096,-123.3646171
46047,"Fall River County, South Dakota",43.25144267,-103.5309983
19191,"Winneshiek County, Iowa",43.24136038,-91.815424
46121,"Todd County, South Dakota",43.2378272,-100.6858122
55023,"Crawford County, Wisconsin",43.2326526,-90.9582442
36063,"Niagara County, New York",43.22877148,-78.82257757
19109,"Kossuth County, Iowa",43.21399367,-94.20661642
46053,"Gregory County, South Dakota",43.21332643,-99.20240343
36043,"Herkimer County, New York",43.20428818,-74.96321971
16011,"Bingham County, Idaho",43.1927921,-112.4185735
36117,"Wayne County, New York",43.18985336,-77.03119523
36055,"Monroe County, New York",43.18940042,-77.65826201
46007,"Bennett County, South Dakota",43.186188,-101.6909093
41025,"Harney County, Oregon",43.181058,-119.0521808
41011,"Coos County, Oregon",43.1785967,-124.1790968
36065,"Oneida County, New York",43.16178405,-75.39403019
16073,"Owyhee County, Idaho",43.1555052,-116.4167626
16039,"Elmore County, Idaho",43.148632,-115.4077288
36035,"Fulton County, New York",43.134699,-74.35754843
56013,"Fremont County, Wyoming",43.12198462,-108.6370088
46023,"Charles Mix County, South Dakota",43.1166385,-98.48985375
19067,"Floyd County, Iowa",43.09455129,-92.85149086
19033,"Cerro Gordo County, Iowa",43.09332364,-93.25754018
19081,"Hancock County, Iowa",43.08787175,-93.75006913
26087,"Lapeer County, Michigan",43.08023825,-83.24082783
55025,"Dane County, Wisconsin",43.0787639,-89.40267966
19141,"O'Brien County, Iowa",43.07700663,-95.6327665
19037,"Chickasaw County, Iowa",43.07490043,-92.353364
19041,"Clay County, Iowa",43.07395878,-95.146495
19147,"Palo Alto County, Iowa",43.0670375,-94.69813663
36091,"Saratoga County, New York",43.06615295,-73.8270629
19167,"Sioux County, Iowa",43.06538208,-96.15506215
55055,"Jefferson County, Wisconsin",43.0423828,-88.7407831
55079,"Milwaukee County, Wisconsin",43.03057857,-87.91316
36067,"Onondaga County, New York",43.0293973,-76.17785952
55133,"Waukesha County, Wisconsin",43.02806416,-88.27980545
50003,"Bennington County, Vermont",43.01832559,-73.10063559
26081,"Kent County, Michigan",43.00822678,-85.57723051
50025,"Windham County, Vermont",43.00550647,-72.69970597
16063,"Lincoln County, Idaho",43.002988,-114.305483
26049,"Genesee County, Michigan",42.99848386,-83.70986989
55049,"Iowa County, Wisconsin",42.99332277,-90.14291669
36037,"Genesee County, New York",42.99312067,-78.17001622
33015,"Rockingham County, New Hampshire",42.97903407,-71.06280389
26067,"Ionia County, Michigan",42.97206754,-85.04919046
56025,"Natrona County, Wyoming",42.968256,-106.5562782
46009,"Bon Homme County, South Dakota",42.9660758,-97.8351462
26139,"Ottawa County, Michigan",42.96444632,-86.05469963
46135,"Yankton County, South Dakota",42.96370614,-97.35032543
26037,"Clinton County, Michigan",42.9577838,-84.6275594
36011,"Cayuga County, New York",42.94840616,-76.58123011
33005,"Cheshire County, New Hampshire",42.9218983,-72.25502963
36053,"Madison County, New York",42.92052417,-75.674259
46027,"Clay County, South Dakota",42.9175488,-97.0203604
36057,"Montgomery County, New York",42.91633967,-74.41814227
26155,"Shiawassee County, Michigan",42.9125215,-84.13939008
33011,"Hillsborough County, New Hampshire",42.90694133,-71.68214918
56035,"Sublette County, Wyoming",42.8922265,-109.9943645
36069,"Ontario County, New York",42.89209562,-77.28518471
56027,"Niobrara County, Wyoming",42.88741625,-104.455067
31015,"Boyd County, Nebraska",42.8847806,-98.7785238
26147,"St. Clair County, Michigan",42.88332013,-82.64995587
19065,"Fayette County, Iowa",42.87820793,-91.83845957
56009,"Converse County, Wyoming",42.8687404,-105.3458558
55043,"Grant County, Wisconsin",42.85743283,-90.731696
19043,"Clayton County, Iowa",42.85720581,-91.32216238
31103,"Keya Paha County, Nebraska",42.85092,-99.73316267
16047,"Gooding County, Idaho",42.845388,-114.8135668
36093,"Schenectady County, New York",42.81631141,-74.01670947
36029,"Erie County, New York",42.80883841,-78.79087189
19091,"Humboldt County, Iowa",42.79939027,-94.23763818
41037,"Lake County, Oregon",42.78720778,-120.4439376
19021,"Buena Vista County, Iowa",42.76688433,-95.12903344
19017,"Bremer County, Iowa",42.76470275,-92.35513413
19149,"Plymouth County, Iowa",42.7600946,-96.2802137
19035,"Cherokee County, Iowa",42.75919075,-95.6419985
36051,"Livingston County, New York",42.75073,-77.77631735
16029,"Caribou County, Idaho",42.7447618,-111.5587412
19151,"Pocahontas County, Iowa",42.74386213,-94.715782
36099,"Seneca County, New York",42.74223825,-76.81598075
46127,"Union County, South Dakota",42.741246,-96.6286914
55101,"Racine County, Wisconsin",42.73838312,-87.92363247
19069,"Franklin County, Iowa",42.72816256,-93.29917178
19023,"Butler County, Iowa",42.70974083,-92.82738608
19197,"Wright County, Iowa",42.69950533,-93.72785044
36083,"Rensselaer County, New York",42.68491503,-73.52191966
36121,"Wyoming County, New York",42.68161495,-78.22968563
16067,"Minidoka County, Idaho",42.67784075,-113.689449
31045,"Dawes County, Nebraska",42.674752,-103.249401
55105,"Rock County, Wisconsin",42.670715,-89.07190029
55045,"Green County, Wisconsin",42.6669585,-89.6037565
26065,"Ingham County, Michigan",42.65776747,-84.44612725
16005,"Bannock County, Idaho",42.64670792,-112.2476943
25009,"Essex County, Massachusetts",42.64545072,-70.95752375
16053,"Jerome County, Idaho",42.639914,-114.2308617
55065,"Lafayette County, Wisconsin",42.63652722,-90.079518
26045,"Eaton County, Michigan",42.63218331,-84.83612092
31165,"Sioux County, Nebraska",42.631216,-103.782027
55127,"Walworth County, Wisconsin",42.63072588,-88.52596069
36077,"Otsego County, New York",42.62657063,-75.02079269
36123,"Yates County, New York",42.62311791,-77.06986027
26015,"Barry County, Michigan",42.62232867,-85.31580533
31161,"Sheridan County, Nebraska",42.62207743,-102.4449084
26099,"Macomb County, Michigan",42.62163915,-82.94551308
36001,"Albany County, New York",42.61962581,-73.92869345
41015,"Curry County, Oregon",42.61879625,-124.3633121
26005,"Allegan County, Michigan",42.61292635,-85.85039724
26125,"Oakland County, Michigan",42.61163837,-83.32792523
31107,"Knox County, Nebraska",42.6113575,-97.83973163
36095,"Schoharie County, New York",42.60825317,-74.46073917
36023,"Cortland County, New York",42.60185775,-76.081792
31027,"Cedar County, Nebraska",42.59071622,-97.24694989
41035,"Klamath County, Oregon",42.58856126,-121.6522446
31031,"Cherry County, Nebraska",42.58309822,-101.111787
25011,"Franklin County, Massachusetts",42.57728529,-72.62602481
26093,"Livingston County, Michigan",42.56954017,-83.89837167
55059,"Kenosha County, Wisconsin",42.56023363,-87.99749989
16077,"Power County, Idaho",42.546289,-112.7748173
36017,"Chenango County, New York",42.529632,-75.60470855
56023,"Lincoln County, Wyoming",42.52197344,-110.7737968
31149,"Rock County, Nebraska",42.5141495,-99.503568
31017,"Brown County, Nebraska",42.51413967,-99.82855133
19019,"Buchanan County, Iowa",42.51202755,-91.83661136
19055,"Delaware County, Iowa",42.476835,-91.3761093
31051,"Dixon County, Nebraska",42.47276763,-96.86988638
36109,"Tompkins County, New York",42.4690658,-76.45298793
19013,"Black Hawk County, Iowa",42.46672973,-92.285328
19061,"Dubuque County, Iowa",42.46532411,-90.8874995
16083,"Twin Falls County, Idaho",42.44783644,-114.5442722
41029,"Jackson County, Oregon",42.44409107,-122.7874612
25017,"Middlesex County, Massachusetts",42.4344479,-71.34942154
31089,"Holt County, Nebraska",42.43185611,-98.77739911
19187,"Webster County, Iowa",42.42724421,-94.17515757
19193,"Woodbury County, Iowa",42.41173963,-96.17181379
17085,"Jo Daviess County, Illinois",42.40251922,-90.20319211
36097,"Schuyler County, New York",42.39932125,-76.86070708
19025,"Calhoun County, Iowa",42.3989788,-94.6109049
19093,"Ida County, Iowa",42.3916778,-95.4713476
19161,"Sac County, Iowa",42.39117838,-95.10745238
31043,"Dakota County, Nebraska",42.39081217,-96.56036733
19075,"Grundy County, Iowa",42.37364,-92.78527856
17177,"Stephenson County, Illinois",42.3700798,-89.6677502
19079,"Hamilton County, Iowa",42.36512689,-93.68347811
25015,"Hampshire County, Massachusetts",42.36322472,-72.70955269
17007,"Boone County, Illinois",42.3475092,-88.7999046
19083,"Hardin County, Iowa",42.34341823,-93.23125177
25025,"Suffolk County, Massachusetts",42.33912769,-71.00882231
25003,"Berkshire County, Massachusetts",42.33896553,-73.21983724
41033,"Josephine County, Oregon",42.33284483,-123.4965666
31139,"Pierce County, Nebraska",42.3176675,-97.60765867
17201,"Winnebago County, Illinois",42.31529332,-89.12142746
25027,"Worcester County, Massachusetts",42.31512304,-71.89622036
17097,"Lake County, Illinois",42.31141466,-87.92527903
17111,"McHenry County, Illinois",42.3078489,-88.3920164
36039,"Greene County, New York",42.30330444,-74.08548203
16031,"Cassia County, Idaho",42.30266017,-113.6061103
36009,"Cattaraugus County, New York",42.29855436,-78.68037136
26159,"Van Buren County, Michigan",42.29550807,-86.02747
36021,"Columbia County, New York",42.28708397,-73.62777536
36101,"Steuben County, New York",42.28616852,-77.38220169
31013,"Box Butte County, Nebraska",42.2671905,-103.0852925
26163,"Wayne County, Michigan",42.2642936,-83.21387347
36013,"Chautauqua County, New York",42.25777595,-79.3571106
26161,"Washtenaw County, Michigan",42.25461816,-83.77900211
26077,"Kalamazoo County, Michigan",42.24961617,-85.516664
36003,"Allegany County, New York",42.24291679,-78.061252
26075,"Jackson County, Michigan",42.23707021,-84.42527832
16071,"Oneida County, Idaho",42.23565,-112.5776025
36025,"Delaware County, New York",42.23507371,-74.88239309
16007,"Bear Lake County, Idaho",42.23473978,-111.3417186
26025,"Calhoun County, Michigan",42.22207333,-85.0481692
31179,"Wayne County, Nebraska",42.2174135,-97.16888175
25021,"Norfolk County, Massachusetts",42.18805758,-71.15698707
36007,"Broome County, New York",42.180092,-75.84675845
31003,"Antelope County, Nebraska",42.17746814,-98.10328943
16041,"Franklin County, Idaho",42.17154583,-111.8785487
19097,"Jackson County, Iowa",42.16554233,-90.54791142
56031,"Platte County, Wyoming",42.162897,-104.865801
36107,"Tioga County, New York",42.15523386,-76.33894493
25013,"Hampden County, Massachusetts",42.14271382,-72.57656784
31173,"Thurston County, Nebraska",42.141315,-96.5491585
36015,"Chemung County, New York",42.13806189,-76.7814975
56015,"Goshen County, Wyoming",42.10580856,-104.3535078
19171,"Tama County, Iowa",42.09628108,-92.50705377
42049,"Erie County, Pennsylvania",42.09445698,-80.09437386
19105,"Jones County, Iowa",42.0906293,-91.137564
19113,"Linn County, Iowa",42.07182809,-91.61630384
19073,"Greene County, Iowa",42.05567688,-94.34889863
17015,"Carroll County, Illinois",42.05395086,-89.87305
17141,"Ogle County, Illinois",42.05211638,-89.2398675
19133,"Monona County, Iowa",42.0502381,-95.947019
19027,"Carroll County, Iowa",42.04609042,-94.83879175
31091,"Hooker County, Nebraska",42.042143,-101.045192
19047,"Crawford County, Iowa",42.04085417,-95.34302725
19015,"Boone County, Iowa",42.03129688,-93.97450363
19011,"Benton County, Iowa",42.02933647,-92.0300726
19127,"Marshall County, Iowa",42.02771223,-93.01602485
19169,"Story County, Iowa",42.02137567,-93.52623361
25023,"Plymouth County, Massachusetts",41.98553062,-70.77990379
31167,"Stanton County, Nebraska",41.979159,-97.140653
26021,"Berrien County, Michigan",41.96455473,-86.50619573
31119,"Madison County, Nebraska",41.94226386,-97.66367914
17089,"Kane County, Illinois",41.93999817,-88.41891707
31171,"Thomas County, Nebraska",41.935673,-100.5563213
31039,"Cuming County, Nebraska",41.93406025,-96.7897825
31075,"Grant County, Nebraska",41.93247167,-101.748564
26023,"Branch County, Michigan",41.9255605,-85.07643867
26149,"St. Joseph County, Michigan",41.9246027,-85.4553998
31009,"Blaine County, Nebraska",41.92032733,-99.937127
31115,"Loup County, Nebraska",41.91406,-99.454335
26091,"Lenawee County, Michigan",41.91200605,-84.06624495
26059,"Hillsdale County, Michigan",41.90951313,-84.54916325
17037,"DeKalb County, Illinois",41.90748379,-88.78010936
19045,"Clinton County, Iowa",41.90249494,-90.49386667
26115,"Monroe County, Michigan",41.90112594,-83.53325294
26027,"Cass County, Michigan",41.900617,-85.92269071
36111,"Ulster County, New York",41.88066178,-74.17653462
17031,"Cook County, Illinois",41.87825107,-87.74603984
31021,"Burt County, Nebraska",41.8744278,-96.3469898
44007,"Providence County, Rhode Island",41.86623559,-71.49841572
31157,"Scotts Bluff County, Nebraska",41.8528712,-103.7537551
31183,"Wheeler County, Nebraska",41.8472965,-98.6041805
42123,"Warren County, Pennsylvania",41.8430204,-79.2734413
42117,"Tioga County, Pennsylvania",41.84220214,-77.22153409
42083,"McKean County, Pennsylvania",41.8415521,-78.58012395
9015,"Windham County, Connecticut",41.84027874,-71.96859069
6015,"Del Norte County, California",41.8230145,-124.0640462
17043,"DuPage County, Illinois",41.82295102,-88.07026051
42115,"Susquehanna County, Pennsylvania",41.82249748,-75.74705678
9013,"Tolland County, Connecticut",41.8172316,-72.3404922
19031,"Cedar County, Iowa",41.81291863,-91.11134238
25005,"Bristol County, Massachusetts",41.79411089,-71.09733936
9003,"Hartford County, Connecticut",41.7936402,-72.73053831
9005,"Litchfield County, Connecticut",41.787451,-73.22323053
31071,"Garfield County, Nebraska",41.782277,-99.134041
49005,"Cache County, Utah",41.78215016,-111.9020676
42015,"Bradford County, Pennsylvania",41.77830331,-76.54250954
36027,"Dutchess County, New York",41.7658171,-73.75732782
25001,"Barnstable County, Massachusetts",41.76179028,-70.24117463
42105,"Potter County, Pennsylvania",41.75980673,-77.90175482
17103,"Lee County, Illinois",41.7574502,-89.27110193
39085,"Lake County, Ohio",41.75507645,-81.27791582
49033,"Rich County, Utah",41.7311615,-111.274335
17195,"Whiteside County, Illinois",41.72210167,-89.91568175
39007,"Ashtabula County, Ohio",41.71629035,-80.76703224
56037,"Sweetwater County, Wyoming",41.71581983,-108.9865656
44001,"Bristol County, Rhode Island",41.71386225,-71.28378025
36105,"Sullivan County, New York",41.71177482,-74.78425314
19085,"Harrison County, Iowa",41.7090781,-95.8717739
19095,"Iowa County, Iowa",41.69443115,-92.037272
49003,"Box Elder County, Utah",41.68719167,-112.2997623
31123,"Morrill County, Nebraska",41.6871335,-103.071493
44003,"Kent County, Rhode Island",41.68651933,-71.55117911
19077,"Guthrie County, Iowa",41.68322089,-94.43286067
19049,"Dallas County, Iowa",41.68317007,-94.0392944
19009,"Audubon County, Iowa",41.67984983,-94.92342383
19157,"Poweshiek County, Iowa",41.67538156,-92.47823722
19103,"Johnson County, Iowa",41.67084133,-91.5940852
19099,"Jasper County, Iowa",41.66969467,-93.07544625
31011,"Boone County, Nebraska",41.665761,-98.0335168
42039,"Crawford County, Pennsylvania",41.6630231,-80.16730743
19165,"Shelby County, Iowa",41.66215091,-95.37223173
19153,"Polk County, Iowa",41.66131904,-93.59333233
39095,"Lucas County, Ohio",41.65564309,-83.565944
18141,"St. Joseph County, Indiana",41.64303561,-86.27702232
18151,"Steuben County, Indiana",41.6374235,-85.02146483
31037,"Colfax County, Nebraska",41.6251398,-97.0923428
18087,"LaGrange County, Indiana",41.62387863,-85.37322875
39051,"Fulton County, Ohio",41.61297588,-84.17931725
17093,"Kendall County, Illinois",41.61197325,-88.48875613
6093,"Siskiyou County, California",41.61166455,-122.6457298
18039,"Elkhart County, Indiana",41.61043569,-85.87203638
19163,"Scott County, Iowa",41.60856023,-90.60025164
31053,"Dodge County, Nebraska",41.58290855,-96.59614227
42127,"Wayne County, Pennsylvania",41.57680488,-75.28415227
39171,"Williams County, Ohio",41.5765668,-84.5792397
39123,"Ottawa County, Ohio",41.57628219,-83.10031494
31141,"Platte County, Nebraska",41.57341525,-97.52228425
31117,"McPherson County, Nebraska",41.568548,-101.059489
31175,"Valley County, Nebraska",41.56518275,-98.98371175
31005,"Arthur County, Nebraska",41.554073,-101.714495
31007,"Banner County, Nebraska",41.546441,-103.710045
44005,"Newport County, Rhode Island",41.5320255,-71.27077775
31077,"Greeley County, Nebraska",41.52918575,-98.507398
39055,"Geauga County, Ohio",41.52805762,-81.145372
18091,"LaPorte County, Indiana",41.52667715,-86.74132954
39035,"Cuyahoga County, Ohio",41.52349617,-81.653138
31177,"Washington County, Nebraska",41.50165329,-96.19623929
17161,"Rock Island County, Illinois",41.49984081,-90.55659748
18089,"Lake County, Indiana",41.49867463,-87.39924006
56001,"Albany County, Wyoming",41.49825691,-105.6852333
56007,"Carbon County, Wyoming",41.49583767,-106.9647637
17197,"Will County, Illinois",41.48857992,-87.98845896
19139,"Muscatine County, Iowa",41.4823516,-91.0750736
9011,"New London County, Connecticut",41.48141362,-72.08684928
31113,"Logan County, Nebraska",41.480166,-100.512463
42053,"Forest County, Pennsylvania",41.47861757,-79.24685157
42131,"Wyoming County, Pennsylvania",41.46457733,-75.91961011
9007,"Middlesex County, Connecticut",41.46264039,-72.53468948
18127,"Porter County, Indiana",41.4586223,-87.0940228
6049,"Modoc County, California",41.4556578,-120.657386
42023,"Cameron County, Pennsylvania",41.44848067,-78.213808
31125,"Nance County, Nebraska",41.44406767,-97.900212
42113,"Sullivan County, Pennsylvania",41.44305211,-76.50362778
44009,"Washington County, Rhode Island",41.43760854,-71.63343908
42069,"Lackawanna County, Pennsylvania",41.4351155,-75.64966421
31069,"Garden County, Nebraska",41.4294675,-102.336819
31041,"Custer County, Nebraska",41.41675769,-99.68530423
36079,"Putnam County, New York",41.415569,-73.76103222
25007,"Dukes County, Massachusetts",41.40202975,-70.65508775
39043,"Erie County, Ohio",41.40043811,-82.58117333
18033,"DeKalb County, Indiana",41.39693038,-85.01250525
17011,"Bureau County, Illinois",41.39410346,-89.47934371
42047,"Elk County, Pennsylvania",41.39349414,-78.63954264
9009,"New Haven County, Connecticut",41.39190488,-72.94108201
36071,"Orange County, New York",41.38820528,-74.30528737
18113,"Noble County, Indiana",41.38461127,-85.43208073
42121,"Venango County, Pennsylvania",41.379315,-79.77091264
39173,"Wood County, Ohio",41.36763957,-83.61495363
39143,"Sandusky County, Ohio",41.36421538,-83.179071
39093,"Lorain County, Ohio",41.36200663,-82.12262588
42103,"Pike County, Pennsylvania",41.3592732,-75.0002126
19155,"Pottawattamie County, Iowa",41.35112583,-95.58952589
19181,"Warren County, Iowa",41.35039877,-93.57786308
19183,"Washington County, Iowa",41.34850013,-91.69861475
39039,"Defiance County, Ohio",41.34387638,-84.51267988
19107,"Keokuk County, Iowa",41.33654107,-92.19848873
18099,"Marshall County, Indiana",41.33319856,-86.27402044
19123,"Mahaska County, Iowa",41.32268011,-92.59209433
17073,"Henry County, Illinois",41.32267256,-90.16565638
39069,"Henry County, Ohio",41.3215355,-84.05941442
19029,"Cass County, Iowa",41.320957,-94.95687375
42085,"Mercer County, Pennsylvania",41.30920665,-80.2930859
19125,"Marion County, Iowa",41.3058335,-93.08855829
19001,"Adair County, Iowa",41.3027922,-94.5456262
19121,"Madison County, Iowa",41.29925038,-93.98950425
17099,"LaSalle County, Illinois",41.29867988,-88.92823246
42081,"Lycoming County, Pennsylvania",41.28964608,-76.96027233
39155,"Trumbull County, Ohio",41.28914207,-80.75216203
32013,"Humboldt County, Nevada",41.2830865,-117.9166066
31055,"Douglas County, Nebraska",41.28036092,-96.10967636
25019,"Nantucket County, Massachusetts",41.27979667,-70.04940467
18149,"Starke County, Indiana",41.27792,-86.65014533
56021,"Laramie County, Wyoming",41.27426794,-104.6174538
17063,"Grundy County, Illinois",41.25569367,-88.39020144
31033,"Cheyenne County, Nebraska",41.25236,-103.0198212
49057,"Weber County, Utah",41.24005471,-111.952129
18085,"Kosciusko County, Indiana",41.23487831,-85.87924338
9001,"Fairfield County, Connecticut",41.22720166,-73.37747078
17155,"Putnam County, Illinois",41.227059,-89.28261357
19115,"Louisa County, Iowa",41.22418671,-91.24202771
31155,"Saunders County, Nebraska",41.2225092,-96.6327184
31023,"Butler County, Nebraska",41.2174859,-97.1085985
31101,"Keith County, Nebraska",41.2167448,-101.6759708
31105,"Kimball County, Nebraska",41.212536,-103.7919383
56041,"Uinta County, Wyoming",41.21136029,-110.4711436
31163,"Sherman County, Nebraska",41.2041104,-98.9446754
17131,"Mercer County, Illinois",41.20110892,-90.66478075
42079,"Luzerne County, Pennsylvania",41.19456305,-75.94189362
31093,"Howard County, Nebraska",41.19050917,-98.57764033
42031,"Clarion County, Pennsylvania",41.19012279,-79.44470431
31121,"Merrick County, Nebraska",41.18356367,-98.00839233
39133,"Portage County, Ohio",41.17434406,-81.199365
42035,"Clinton County, Pennsylvania",41.17302363,-77.53653806
18183,"Whitley County, Indiana",41.15462825,-85.49826675
39077,"Huron County, Ohio",41.14924518,-82.59290145
17091,"Kankakee County, Illinois",41.13290694,-87.91452763
36087,"Rockland County, New York",41.13147964,-74.01271075
39147,"Seneca County, Ohio",41.13068344,-83.13159331
31153,"Sarpy County, Nebraska",41.12984364,-96.05881957
31143,"Polk County, Nebraska",41.12875475,-97.616939
34037,"Sussex County, New Jersey",41.12104974,-74.68094404
36119,"Westchester County, New York",41.11656854,-73.77522608
42065,"Jefferson County, Pennsylvania",41.11244883,-78.94919396
39103,"Medina County, Ohio",41.11230033,-81.90370113
31049,"Deuel County, Nebraska",41.1120415,-102.341378
39125,"Paulding County, Ohio",41.10439644,-84.57490344
39153,"Summit County, Ohio",41.10432896,-81.51782602
18003,"Allen County, Indiana",41.09073678,-85.08617278
17175,"Stark County, Illinois",41.08100229,-89.77011743
49029,"Morgan County, Utah",41.0796695,-111.5948525
18073,"Jasper County, Indiana",41.068494,-87.11571867
42089,"Monroe County, Pennsylvania",41.06376126,-75.34110256
19129,"Mills County, Iowa",41.05759588,-95.60018388
19137,"Montgomery County, Iowa",41.05547367,-95.10174667
19179,"Wapello County, Iowa",41.04827186,-92.49128643
18131,"Pulaski County, Indiana",41.0440968,-86.6880346
31111,"Lincoln County, Nebraska",41.03327733,-100.7583362
39099,"Mahoning County, Ohio",41.03322882,-80.73708762
18049,"Fulton County, Indiana",41.03022625,-86.22395063
32007,"Elko County, Nevada",41.02994182,-115.4897006
19039,"Clarke County, Iowa",41.02881367,-93.77213833
19003,"Adams County, Iowa",41.027963,-94.75887825
39137,"Putnam County, Ohio",41.02321243,-84.16083986
19135,"Monroe County, Iowa",41.02025967,-92.949125
19101,"Jefferson County, Iowa",41.02014133,-91.994886
19117,"Lucas County, Iowa",41.0183952,-93.3314062
17123,"Marshall County, Illinois",41.01742778,-89.30538422
19175,"Union County, Iowa",41.01072843,-94.23868886
42037,"Columbia County, Pennsylvania",41.00874169,-76.39447492
18111,"Newton County, Indiana",40.99926656,-87.38584456
42073,"Lawrence County, Pennsylvania",40.99710605,-80.36421611
19087,"Henry County, Iowa",40.9960984,-91.5708818
42093,"Montour County, Pennsylvania",40.99556067,-76.63520367
39063,"Hancock County, Ohio",40.98060485,-83.66873792
49011,"Davis County, Utah",40.97642243,-111.9676232
42033,"Clearfield County, Pennsylvania",40.97177404,-78.44323213
34031,"Passaic County, New Jersey",40.97136444,-74.24722903
42119,"Union County, Pennsylvania",40.96437986,-77.02430557
49009,"Daggett County, Utah",40.963177,-109.568886
17095,"Knox County, Illinois",40.96211547,-90.21461288
34003,"Bergen County, New Jersey",40.92942677,-74.05507291
42019,"Butler County, Pennsylvania",40.91680649,-79.91032916
31025,"Cass County, Nebraska",40.91461347,-96.16677827
19057,"Des Moines County, Iowa",40.91156286,-91.23019186
17105,"Livingston County, Illinois",40.91076671,-88.54686506
31081,"Hamilton County, Nebraska",40.90331267,-98.05603617
42097,"Northumberland County, Pennsylvania",40.89951626,-76.65918967
42027,"Centre County, Pennsylvania",40.89782223,-77.75157829
42025,"Carbon County, Pennsylvania",40.89610519,-75.72963513
31185,"York County, Nebraska",40.89316771,-97.59476929
31047,"Dawson County, Nebraska",40.88594038,-99.85078625
8115,"Sedgwick County, Colorado",40.87562667,-102.3834883
31159,"Seward County, Nebraska",40.8709182,-97.144103
36103,"Suffolk County, New York",40.87080397,-72.86068284
17187,"Warren County, Illinois",40.86812175,-90.62834463
31079,"Hall County, Nebraska",40.86564943,-98.50016171
39175,"Wyandot County, Ohio",40.864648,-83.30147875
39033,"Crawford County, Ohio",40.85825867,-82.90276711
39005,"Ashland County, Ohio",40.856291,-82.2732848
18169,"Wabash County, Indiana",40.8552738,-85.7812484
34027,"Morris County, New Jersey",40.85320807,-74.52731016
31135,"Perkins County, Nebraska",40.84956575,-101.6682563
36005,"Bronx County, New York",40.8474275,-73.87592819
17071,"Henderson County, Illinois",40.846657,-90.95419963
39161,"Van Wert County, Ohio",40.83814133,-84.613097
18069,"Huntington County, Indiana",40.836832,-85.46559367
39169,"Wayne County, Ohio",40.83598675,-81.84937369
31019,"Buffalo County, Nebraska",40.83462062,-99.11079138
34041,"Warren County, New Jersey",40.83262147,-74.96581258
42005,"Armstrong County, Pennsylvania",40.80878613,-79.47152363
39151,"Stark County, Ohio",40.80277722,-81.38463309
31109,"Lancaster County, Nebraska",40.79552069,-96.6820776
49043,"Summit County, Utah",40.78518856,-111.4096021
34013,"Essex County, New Jersey",40.78056681,-74.23320244
39029,"Columbiana County, Ohio",40.77680238,-80.7770391
39003,"Allen County, Ohio",40.77672354,-84.08403385
42109,"Snyder County, Pennsylvania",40.7750622,-77.03051067
