company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,funding_round_type,funded_at,raised_amount_usd
/company/tapulous,Tapulous,mobile,USA,CA,SF Bay,Palo Alto,venture,2008-01-01,1000000
/company/taqua,Taqua,public_relations,USA,TX,Dallas,Richardson,series-b,2003-01-21,20000000
/company/tarana-wireless,Tarana Wireless,mobile,USA,CA,SF Bay,Santa Clara,venture,2012-07-19,5000001
/company/tarari,Tarari,semiconductor,USA,CA,San Diego,San Diego,series-c+,2006-02-01,14000000
/company/tareasplus,TareasPlus,education,USA,CA,SF Bay,San Francisco,angel,2012-11-09,850000
/company/target-data,Target Data,analytics,USA,IL,Chicago,Chicago,other,2012-08-15,1000000
/company/target-data,Target Data,analytics,USA,IL,Chicago,Chicago,venture,2013-04-02,3350000
/company/targetcast-networks,TargetCast Networks,advertising,USA,CA,SF Bay,San Ramon,series-a,2007-09-01,6300000
/company/targetcast-networks,TargetCast Networks,advertising,USA,CA,SF Bay,San Ramon,series-b,2009-09-30,6500000
/company/targetcast-networks,TargetCast Networks,advertising,USA,CA,SF Bay,San Ramon,venture,2010-02-18,14004824
/company/targeted-growth,Targeted Growth,biotech,USA,WA,Seattle,Seattle,venture,2007-02-07,22300000
/company/targeted-growth,Targeted Growth,biotech,USA,WA,Seattle,Seattle,series-c+,2006-05-22,10000000
/company/targeted-growth,Targeted Growth,biotech,USA,WA,Seattle,Seattle,venture,2012-07-02,5000000
/company/targeted-medical-pharma,Targeted Medical Pharma,biotech,USA,CA,Los Angeles,Los Angeles,series-a,2013-07-02,3280000
/company/targetspot,"TargetSpot, Inc.",advertising,USA,NY,New York,New York,series-b,2008-03-11,8600000
/company/targetspot,"TargetSpot, Inc.",advertising,USA,NY,New York,New York,series-c+,2011-01-11,8000000
/company/taris-biomedical,TARIS Biomedical,biotech,USA,MA,Boston,Lexington,series-a,2009-06-25,15000000
/company/taris-biomedical,TARIS Biomedical,biotech,USA,MA,Boston,Lexington,series-b,2011-04-13,18300000
/company/taris-biomedical,TARIS Biomedical,biotech,USA,MA,Boston,Lexington,private-equity,2013-03-18,13500000
/company/tarpon-biosystems,Tarpon Biosystems,biotech,USA,MA,Boston,Worcester,other,2011-04-08,786000
/company/tarpon-biosystems,Tarpon Biosystems,biotech,USA,MA,Boston,Worcester,other,2012-07-31,500000
/company/tarpon-towers,Tarpon Towers,messaging,USA,FL,Bradenton,Bradenton,venture,2009-06-09,25000000
/company/tarpon-towers,Tarpon Towers,messaging,USA,FL,Bradenton,Bradenton,venture,2009-12-01,5000000
/company/tarsa-therapeutics,Tarsa Therapeutics,biotech,USA,PA,Philadelphia,Philadelphia,series-a,2010-01-17,24000000
/company/tarsa-therapeutics,Tarsa Therapeutics,biotech,USA,PA,Philadelphia,Philadelphia,venture,2011-07-12,24500000
/company/tarsa-therapeutics,Tarsa Therapeutics,biotech,USA,PA,Philadelphia,Philadelphia,series-b,2012-03-16,28000000
/company/tarsus-medical,Tarsus Medical,health,USA,CA,SF Bay,Menlo Park,other,2011-11-10,1000000
/company/tascet,TASCET,software,USA,WI,Madison,Madison,private-equity,2012-08-02,13205112
/company/taskbox,Taskbox,mobile,USA,TX,Austin,Austin,angel,2013-03-05,600000
/company/taskdoers,Taskdoers,web,USA,NY,New York,New York,angel,2012-03-01,
/company/taskeasy,TaskEasy,software,USA,UT,Salt Lake City,Salt Lake City,series-a,2012-12-06,2621250
/company/taskforce,Taskforce,messaging,USA,CA,SF Bay,San Francisco,venture,2011-01-01,
/company/taskhero-com,Taskhero.com,web,USA,CA,San Diego,San Diego,angel,2012-02-03,35000
/company/taskrabbit,TaskRabbit,web,USA,CA,SF Bay,San Francisco,angel,2010-08-25,850000
/company/taskrabbit,TaskRabbit,web,USA,CA,SF Bay,San Francisco,series-a,2011-05-04,5000000
/company/taskrabbit,TaskRabbit,web,USA,CA,SF Bay,San Francisco,angel,2009-10-30,1000000
/company/taskrabbit,TaskRabbit,web,USA,CA,SF Bay,San Francisco,series-b,2011-12-13,17800000
/company/taskrabbit,TaskRabbit,web,USA,CA,SF Bay,San Francisco,angel,2009-05-28,25000
/company/taskrabbit,TaskRabbit,web,USA,CA,SF Bay,San Francisco,series-c+,2012-07-23,13000000
/company/tasquerade,Tasqe,other,USA,CA,Los Angeles,Woodland Hills,angel,2011-01-01,250000
/company/taste-indy-food-tours,Taste Indy Food Tours,hospitality,USA,IN,Indianapolis,Indianapolis,angel,2010-11-01,100000
/company/tastebook,TasteBook,web,USA,CA,SF Bay,Berkeley,series-a,2007-10-23,
/company/tasted-menu,Tasted Menu,hospitality,USA,MA,Boston,Boston,angel,2011-05-01,
/company/tastemade,Tastemade,,USA,CA,Los Angeles,Santa Monica,series-b,2013-08-15,10000000
/company/tastemaker,Tastemaker,web,USA,CA,SF Bay,San Francisco,series-a,2012-10-29,1620985
/company/tastemaker-labs,Tastemaker Labs,mobile,USA,CA,SF Bay,San Francisco,angel,2012-06-22,500000
/company/tastemakerx,TastemakerX,games_video,USA,CA,SF Bay,San Francisco,series-a,2012-02-08,1800000
/company/tastemakerx,TastemakerX,games_video,USA,CA,SF Bay,San Francisco,series-b,2013-03-07,1250000
/company/tastespace,TasteSpace,web,USA,NY,New York,New York,angel,2007-08-01,300000
/company/tasty-labs,Tasty Labs,web,USA,CA,SF Bay,Mountain View,series-a,2010-11-24,3000000
/company/tastynow-com,TastyNow.com,hospitality,USA,TX,San Antonio,San Antonio,angel,2009-08-05,25000
/company/tastytrade,tastytrade,finance,USA,IL,Chicago,Chicago,venture,2011-07-06,20000000
/company/tastytrade,tastytrade,finance,USA,IL,Chicago,Chicago,angel,2013-05-13,699586
/company/tastytrade,tastytrade,finance,USA,IL,Chicago,Chicago,series-a,2012-12-26,2000000
/company/tastytrade,tastytrade,finance,USA,IL,Chicago,Chicago,series-a,2013-07-02,7000000
/company/tatango,Tatango,mobile,USA,WA,Bellingham,Bellingham,angel,2007-12-01,100000
/company/tatango,Tatango,mobile,USA,WA,Bellingham,Bellingham,angel,2013-07-20,145000
/company/tatara-systems,Tatara Systems,mobile,USA,MA,Boston,Acton,other,2009-12-10,4000000
/company/tatara-systems,Tatara Systems,mobile,USA,MA,Boston,Acton,series-b,2004-01-20,8000000
/company/tatara-systems,Tatara Systems,mobile,USA,MA,Boston,Acton,series-c+,2005-06-02,6000000
/company/tatara-systems,Tatara Systems,mobile,USA,MA,Boston,Acton,series-c+,2007-06-13,8000000
/company/tatara-systems,Tatara Systems,mobile,USA,MA,Boston,Acton,venture,2010-06-22,7000000
/company/tau-therapeutics,Tau Therapeutics,biotech,USA,VA,Charlottesville,Charlottesville,series-a,2013-01-15,9287500
/company/taulia,Taulia,enterprise,USA,CA,SF Bay,San Francisco,series-a,2010-12-06,3200000
/company/taulia,Taulia,enterprise,USA,CA,SF Bay,San Francisco,series-b,2011-07-01,8500000
/company/taulia,Taulia,enterprise,USA,CA,SF Bay,San Francisco,series-c+,2013-08-23,18000000
/company/tawkers,Tawkers,messaging,USA,NY,New York,NY,angel,2011-11-01,360000
/company/tawkers,Tawkers,messaging,USA,NY,New York,NY,angel,2012-05-01,650000
/company/taxon-biosciences,Taxon Biosciences,biotech,USA,CA,SF Bay,Tiburon,venture,2013-05-06,4011526
/company/tazz-networks,TAZZ Networks,software,USA,RI,Providence,Providence,series-c+,2005-04-01,6000000
/company/tb-biosciences,TB Biosciences,biotech,USA,PA,unknown,BETHLEHEBethlehem,series-a,2013-07-18,1500000
/company/tc3-health,TC3  Health,,USA,CA,Los Angeles,Irvine,venture,2006-10-09,10000000
/company/tcho,TCHO,hospitality,USA,CA,SF Bay,San Francisco,series-b,2013-02-26,
/company/tcz-holdings,TCZ Holdings,,USA,CA,SF Bay,Mountain View,series-a,2011-09-06,3000000
/company/teachscape,TeachScape,software,USA,CA,SF Bay,San Francisco,series-c+,2009-08-13,16000000
/company/teachstreet,TeachStreet,web,USA,WA,Seattle,Seattle,series-a,2008-03-01,2250000
/company/teachstreet,TeachStreet,web,USA,WA,Seattle,Seattle,angel,2007-01-01,
/company/teachstreet,TeachStreet,web,USA,WA,Seattle,Seattle,series-a,2009-05-27,1200000
/company/teal-orbit,Teal Orbit,advertising,USA,NY,New York,New York,angel,2011-08-10,
/company/tealeaf,Tealeaf,advertising,USA,CA,SF Bay,San Francisco,series-c+,2002-09-18,12000000
/company/tealet,Tealet,ecommerce,USA,HI,Honolulu,Kapolei,angel,2013-03-12,20000
/company/tealium,Tealium,enterprise,USA,CA,San Diego,San Diego,series-a,2012-01-10,1100000
/company/tealium,Tealium,enterprise,USA,CA,San Diego,San Diego,series-b,2012-07-16,10500000
/company/tealium,Tealium,enterprise,USA,CA,San Diego,San Diego,series-c+,2013-04-03,15600000
/company/ao1-solutions-inc,TEAM INTERVAL,sports,USA,IL,Chicago,Chicago,angel,2012-05-23,210000
/company/teambox,Teambox,web,USA,CA,SF Bay,Redwood City,series-a,2012-05-10,1500000
/company/teambox,Teambox,web,USA,CA,SF Bay,Redwood City,series-a,2013-01-16,2500000
/company/teamly,Teamly,enterprise,USA,NV,Las Vegas,Las Vegas,angel,2013-02-06,250000
/company/teampatent,TeamPatent,legal,USA,CA,SF Bay,Alameda,other,2007-01-01,100000
/company/teampatent,TeamPatent,legal,USA,CA,SF Bay,Alameda,other,2008-04-01,500000
/company/teampatent,TeamPatent,legal,USA,CA,SF Bay,Alameda,other,2010-01-01,150000
/company/teamsnap,TeamSnap,mobile,USA,CO,Denver,Boulder,series-a,2010-06-09,700000
/company/teamsnap,TeamSnap,mobile,USA,CO,Denver,Boulder,venture,2011-11-01,910000
/company/teamsnap,TeamSnap,mobile,USA,CO,Denver,Boulder,venture,2013-02-05,2750000
/company/teamstreamz,TeamStreamz,web,USA,UT,Salt Lake City,Lehi,angel,2007-01-10,80000
/company/teamvisibility,TeamVisibility,enterprise,USA,MD,Washington DC,Chevy Chase,series-a,2012-04-01,1200000
/company/teamwork-retail,Teamwork Retail,software,USA,FL,Tampa,Clearwater,other,2012-12-17,1000000
/company/tearscience,TearScience,medical,USA,NC,Raleigh-Durham,Morrisville,series-c+,2010-05-06,44500000
/company/tearscience,TearScience,medical,USA,NC,Raleigh-Durham,Morrisville,series-c+,2013-02-26,70000000
/company/tech-cocktail,Tech Cocktail,news,USA,NV,Las Vegas,Las Vegas,series-a,2013-05-15,2500000
/company/tech-urself,Tech urSelf,software,USA,CA,SF Bay,OAKLAND,angel,2011-09-14,20000
/company/techfoo,Techfoo,web,USA,NY,New York,Brooklyn,angel,2013-06-01,200000
/company/techforward,TechForward,hardware,USA,CA,Los Angeles,Los Angeles,series-a,2007-04-26,
/company/techforward,TechForward,hardware,USA,CA,Los Angeles,Los Angeles,other,2009-04-13,800000
/company/techforward,TechForward,hardware,USA,CA,Los Angeles,Los Angeles,series-b,2009-08-05,4300000
/company/techforward,TechForward,hardware,USA,CA,Los Angeles,Los Angeles,series-a,2007-12-10,1360000
/company/techlive,TechLive,software,USA,CA,California - Other,,angel,2008-01-01,
/company/techmedianetwork,TechMedia Network,advertising,USA,NY,New York,New York,series-a,2008-07-01,6000000
/company/techmedianetwork,TechMedia Network,advertising,USA,NY,New York,New York,series-a,2010-01-12,1500000
/company/techmedianetwork,TechMedia Network,advertising,USA,NY,New York,New York,series-b,2011-09-26,33000000
/company/technitrol,Technitrol,hardware,USA,PA,Philadelphia,Trevose,venture,2010-09-03,42352200
/company/technology-keiretsu,Technology Keiretsu,consulting,USA,NJ,Morristown,Morristown,other,2013-01-03,600000
/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,series-c+,2006-06-01,10520000
/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,series-b,2004-09-01,6500000
/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,series-a,2002-09-01,4580000
/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,series-c+,2008-06-13,7500000
/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,series-c+,2007-05-10,1000000
/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,series-c+,2009-10-13,2000000
/company/technorati,Technorati,advertising,USA,CA,SF Bay,San Francisco,venture,2008-03-01,
/company/technospin,TechnoSpin,cleantech,USA,NY,New York,New York,series-a,2008-04-27,8000000
/company/techpubs-global,TechPubs Global,other,USA,CO,Longmont,LONGMONT,angel,2012-02-09,600000
/company/techshop,TechShop,software,USA,CA,SF Bay,Menlo Park,venture,2010-11-09,1700000
/company/techskills,TechSkills,medical,USA,TX,Austin,Austin,venture,2010-06-01,3175000
/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,venture,2011-02-10,2000000
/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,venture,2011-03-29,8000000
/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,venture,2011-09-21,24000000
/company/techtol-imaging,TechTol Imaging,games_video,USA,OH,Sylvania,Sylvania,venture,2009-10-16,2000000
/company/techturn,TechTurn,,USA,TX,Austin,Austin,series-a,2006-08-06,50000000
/company/techulon,Techulon,biotech,USA,VA,Blacksburg,Blacksburg,venture,2010-01-15,75000
/company/techulon,Techulon,biotech,USA,VA,Blacksburg,Blacksburg,venture,2010-02-04,75000
/company/tecogen,Tecogen,cleantech,USA,MA,Boston,Waltham,venture,2011-07-14,500000
/company/tecogen,Tecogen,cleantech,USA,MA,Boston,Waltham,venture,2011-12-02,3000000
/company/tectura,Tectura,software,USA,CA,SF Bay,Redwood City,venture,2005-06-13,10000000
/company/teebeedee,TeeBeeDee,web,USA,,TBD,,series-a,2007-08-01,4800000
/company/teespring,Teespring,nonprofit,USA,RI,Providence,Providence,angel,2012-02-01,675000
/company/teespring,Teespring,nonprofit,USA,RI,Providence,Providence,angel,2013-06-01,
/company/teespy,TEEspy,social,USA,CA,SF Bay,San Francisco,angel,2010-02-01,50000
/company/tegile-systems,Tegile Systems,enterprise,USA,CA,SF Bay,Newark,series-b,2012-04-30,10000000
/company/tegile-systems,Tegile Systems,enterprise,USA,CA,SF Bay,Newark,series-c+,2013-08-07,35000000
/company/tego,Tego,mobile,USA,MA,Boston,Waltham,venture,2011-05-03,2100000
/company/tego,Tego,mobile,USA,MA,Boston,Waltham,venture,2013-01-03,202634
/company/tegotech-software,Tegotech Software,software,USA,CA,San Luis Obispo,San Luis Obispo,venture,2013-05-01,200000
/company/tegotech-software,Tegotech Software,software,USA,CA,San Luis Obispo,San Luis Obispo,venture,2012-10-29,320000
/company/tegotech-software,Tegotech Software,software,USA,CA,San Luis Obispo,San Luis Obispo,angel,2012-08-23,100000
/company/tegotech-software,Tegotech Software,software,USA,CA,San Luis Obispo,San Luis Obispo,angel,2012-03-07,125000
/company/tegotech-software,Tegotech Software,software,USA,CA,San Luis Obispo,San Luis Obispo,angel,2012-02-02,100000
/company/tegotech-software,Tegotech Software,software,USA,CA,San Luis Obispo,San Luis Obispo,angel,2011-11-23,1000000
/company/teja-technologies,Teja Technologies,software,USA,CA,SF Bay,San Jose,venture,2006-05-11,2500000
/company/teja-technologies,Teja Technologies,software,USA,CA,SF Bay,San Jose,series-b,2002-01-28,12000000
/company/teklinks,TekLinks,enterprise,USA,AL,Birmingham,Birmingham,venture,2012-08-01,
/company/teknovus,Teknovus,semiconductor,USA,CA,SF Bay,Petaluma,venture,2009-11-16,5600000
/company/teknovus,Teknovus,semiconductor,USA,CA,SF Bay,Petaluma,series-c+,2005-08-29,13000000
/company/teknovus,Teknovus,semiconductor,USA,CA,SF Bay,Petaluma,series-c+,2007-09-17,28000000
/company/teknovus,Teknovus,semiconductor,USA,CA,SF Bay,Petaluma,series-b,2004-06-01,9000000
/company/teknovus,Teknovus,semiconductor,USA,CA,SF Bay,Petaluma,series-a,2002-01-01,7000000
/company/tektrak,TekTrak,mobile,USA,CA,Los Angeles,Los Angeles,angel,2010-06-01,
/company/tektrak,TekTrak,mobile,USA,CA,Los Angeles,Los Angeles,series-a,2010-11-01,
/company/tela-bio,TELA Bio,biotech,USA,PA,Philadelphia,MALVERN,private-equity,2013-08-14,6000000
/company/tela-innovations,Tela Innovations,semiconductor,USA,CA,SF Bay,Campbell,series-c+,2008-12-15,5500000
/company/teladoc,Teladoc,health,USA,TX,Dallas,Dallas,venture,2009-12-03,9000000
/company/teladoc,Teladoc,health,USA,TX,Dallas,Dallas,venture,2011-01-25,4000000
/company/teladoc,Teladoc,health,USA,TX,Dallas,Dallas,venture,2011-09-13,18600000
/company/teladoc,Teladoc,health,USA,TX,Dallas,Dallas,venture,2013-09-12,15000004
/company/telarix,Telarix,software,USA,VA,Washington DC,Vienna,series-c+,2006-08-01,3000000
/company/telarix,Telarix,software,USA,VA,Washington DC,Vienna,venture,2010-03-30,20000000
/company/telarix,Telarix,software,USA,VA,Washington DC,Vienna,series-b,2005-04-26,6500000
/company/telasic-communications,TelASIC Communications,public_relations,USA,CA,Los Angeles,El Segundo,series-c+,2005-03-22,26000000
/company/telcare,Telcare,mobile,USA,MD,Washington DC,Bethesda,venture,2010-05-14,2450000
/company/telcare,Telcare,mobile,USA,MD,Washington DC,Bethesda,series-b,2012-08-22,25500000
/company/telcentris,Telcentris,web,USA,CA,San Diego,San Diego,series-a,2013-01-17,5300000
/company/teleborder,Teleborder,enterprise,USA,CA,SF Bay,San Francisco,angel,2013-07-01,
/company/telecardia,Telecardia,semiconductor,USA,MA,Boston,Boston,venture,2011-09-28,1500000
/company/telecis,TeleCIS Wireless,semiconductor,USA,CA,SF Bay,Campbell,series-c+,2006-01-01,10000000
/company/telecoast-communications,Telecoast Communications,network_hosting,USA,CA,Santa Barbara,Santa Barbara,venture,2009-07-17,300000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2009-10-01,11700000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,series-c+,2006-03-28,10000000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,series-b,2004-10-26,5000000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2010-10-20,3300000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2010-10-21,1600000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2011-06-21,12800000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2011-07-21,3600000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2011-09-14,20700000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2012-06-15,7700000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2013-01-11,3400000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,venture,2013-05-09,2000000
/company/telecommunication-systems,TeleCommunication Systems,mobile,USA,MD,Washington DC,Annapolis,other,2012-07-19,14250000
/company/telecuba-holdings,TeleCuba Holdings,network_hosting,USA,NJ,Florham Park,Florham Park,other,2012-09-05,250000
/company/telefix-communications-holdings,TeleFix Communications Holdings,mobile,USA,TX,Dallas,Dallas,venture,2012-07-02,50000
/company/teleflip,TeleFlip,mobile,USA,CA,Los Angeles,Santa Monica,series-a,2006-08-01,
/company/teleflip,TeleFlip,mobile,USA,CA,Los Angeles,Santa Monica,series-b,2008-01-01,4900000
/company/telegent-systems,Telegent Systems,hardware,USA,CA,SF Bay,Sunnyvale,series-c+,2007-08-22,20000000
/company/telegent-systems,Telegent Systems,hardware,USA,CA,SF Bay,Sunnyvale,series-b,2005-10-01,15000000
/company/telekenex,Telekenex,network_hosting,USA,CA,SF Bay,San Francisco,series-a,2007-04-16,
/company/telenav,Telenav,mobile,USA,CA,SF Bay,Sunnyvale,series-c+,2006-01-01,30000000
/company/telenav,Telenav,mobile,USA,CA,SF Bay,Sunnyvale,series-c+,2012-10-17,3558780
/company/telepacific-communications,TelePacific Communications,network_hosting,USA,CA,Los Angeles,Los Angeles,venture,2011-07-26,125000000
/company/telepathy,Telepathy,hardware,USA,CA,SF Bay,Sunnyvale,series-a,2013-09-03,5000000
/company/telepharm,TelePharm,software,USA,IA,Iowa City,Iowa City,angel,2012-03-03,400000
/company/telera,Telera,software,USA,CA,SF Bay,Campbell,series-a,1998-09-03,
/company/telera,Telera,software,USA,CA,SF Bay,Campbell,series-b,1999-10-28,
/company/telera,Telera,software,USA,CA,SF Bay,Campbell,series-c+,1999-12-08,
/company/telera,Telera,software,USA,CA,SF Bay,Campbell,series-c+,2000-11-02,
/company/telerivet,Telerivet,mobile,USA,CA,SF Bay,San Francisco,venture,2012-12-20,1000000
/company/telesocial,Telesocial,public_relations,USA,CA,SF Bay,San Francisco,venture,2011-09-19,299996
/company/telesphere,Telesphere Networks,messaging,USA,AZ,Phoenix,Scottsdale,venture,2009-10-07,7000000
/company/telesphere,Telesphere Networks,messaging,USA,AZ,Phoenix,Scottsdale,venture,2009-05-27,15000000
/company/telesphere,Telesphere Networks,messaging,USA,AZ,Phoenix,Scottsdale,venture,2008-06-16,10000000
/company/telestream,Telestream,software,USA,CA,Nevada City,Nevada City,private-equity,2012-01-18,54321090
/company/televerde,Televerde,consulting,USA,AZ,Phoenix,Phoenix,venture,2011-01-26,
/company/teliris,Teliris,public_relations,USA,NY,New York,New York,venture,2009-02-09,11000000
/company/tellapart,TellApart,analytics,USA,CA,SF Bay,Burlingame,series-a,2010-04-13,4750000
/company/tellapart,TellApart,analytics,USA,CA,SF Bay,Burlingame,series-b,2011-06-13,13000000
/company/tellapart,TellApart,analytics,USA,CA,SF Bay,Burlingame,angel,2009-07-17,
/company/telligentsystems,Telligent Systems,software,USA,TX,Dallas,Dallas,series-a,2008-09-23,20000000
/company/telligentsystems,Telligent Systems,software,USA,TX,Dallas,Dallas,other,2013-07-25,7275000
/company/telligentsystems,Telligent Systems,software,USA,TX,Dallas,Dallas,series-a,2011-10-25,2200000
/company/tellme,Tellme,mobile,USA,CA,SF Bay,Mountain View,series-a,1999-06-01,6000000
/company/tellmetwin,TellmeTwin,web,USA,CA,SF Bay,San Francisco,angel,2007-09-04,250000
/company/tello,Tello,web,USA,CA,SF Bay,Palo Alto,angel,2010-06-03,1000000
/company/tello,Tello,web,USA,CA,SF Bay,Palo Alto,series-a,2012-02-28,2700000
/company/telltale-games,Telltale Games,games_video,USA,CA,SF Bay,San Rafael,series-b,2007-06-12,6000000
/company/telltale-games,Telltale Games,games_video,USA,CA,SF Bay,San Rafael,angel,2006-02-28,1400000
/company/telltale-games,Telltale Games,games_video,USA,CA,SF Bay,San Rafael,series-c+,2011-06-07,7000000
/company/tellus-technology,Tellus Technology,mobile,USA,CA,San Diego,San Diego,venture,2012-08-28,504350
/company/twitvid-com,Telly,mobile,USA,CA,SF Bay,San Francisco,angel,2009-05-01,
/company/twitvid-com,Telly,mobile,USA,CA,SF Bay,San Francisco,series-a,2011-09-29,6500000
/company/twitvid-com,Telly,mobile,USA,CA,SF Bay,San Francisco,angel,2009-10-01,
/company/telogis,Telogis,software,USA,CA,Los Angeles,Aliso Viejo,angel,2001-03-01,1000
/company/telos,TELOS,enterprise,USA,VA,Washington DC,ASHBURN,angel,2013-04-12,43120
/company/telovations,Telovations,public_relations,USA,FL,Tampa,Tampa,series-a,2006-04-15,6500000
/company/telsima,Telsima,web,USA,CA,SF Bay,Sunnyvale,series-c+,2005-12-14,20000000
/company/telsima,Telsima,web,USA,CA,SF Bay,Sunnyvale,venture,2007-01-01,50000000
/company/telsima,Telsima,web,USA,CA,SF Bay,Sunnyvale,other,2007-07-01,25000000
/company/telx,Telx,consulting,USA,NY,New York,New York,venture,2009-06-03,43500000
/company/tely-labs,Tely Labs,games_video,USA,CA,SF Bay,Menlo Park,venture,2012-09-18,13000000
/company/tely-labs,Tely Labs,games_video,USA,CA,SF Bay,Menlo Park,venture,2012-10-22,15000000
/company/temnos,Temnos,enterprise,USA,CA,SF Bay,San Jose,angel,2013-09-12,1250000
/company/tempmine,TempMine,web,USA,,United States - Other,,angel,2009-09-11,18000
/company/tempo-ai-sri-spin-off-m,Tempo AI,mobile,USA,CA,SF Bay,Menlo Park,series-a,2013-06-20,10000000
/company/tempo-ai-sri-spin-off-m,Tempo AI,mobile,USA,CA,SF Bay,Menlo Park,series-a,2011-12-01,2500000
/company/tempo-payment,Tempo Payments,software,USA,CA,SF Bay,San Mateo,venture,2007-06-25,5000000
/company/tempo-payment,Tempo Payments,software,USA,CA,SF Bay,San Mateo,series-c+,2009-08-10,2700000
/company/tempo-payment,Tempo Payments,software,USA,CA,SF Bay,San Mateo,series-b,2006-05-22,8700000
/company/tempo-payment,Tempo Payments,software,USA,CA,SF Bay,San Mateo,series-a,2005-09-13,3600000
/company/tempo,TempoDB,analytics,USA,IL,Chicago,Chicago,angel,2012-01-01,118000
/company/tempo,TempoDB,analytics,USA,IL,Chicago,Chicago,angel,2012-05-01,750000
/company/tempronics,Tempronics,hardware,USA,AZ,Tuscon,Tuscon,series-a,2010-03-01,2700000
/company/tenable-network-security,Tenable Network Security,security,USA,MD,Washington DC,Columbia,series-a,2012-09-05,50000000
/company/tenaxis-medical,Tenaxis Medical,biotech,USA,CA,SF Bay,Mountain View,series-b,2007-08-14,5000000
/company/tenaxis-medical,Tenaxis Medical,biotech,USA,CA,SF Bay,Mountain View,venture,2012-10-15,3169756
/company/tenaxis-medical,Tenaxis Medical,biotech,USA,CA,SF Bay,Mountain View,other,2012-09-14,351500
/company/tendertree,TenderTree,web,USA,CA,SF Bay,San Francisco,angel,2012-11-14,1300000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,series-b,2008-03-31,12000000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,series-c+,2009-06-09,30000000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,series-a,2005-01-01,1500000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,series-b,2006-08-09,4690000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,series-c+,2010-10-19,23000000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,venture,2012-05-07,25000000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,venture,2012-12-07,15000000
/company/tendyne-holdings,Tendyne Holdings,biotech,USA,MN,Minneapolis,ROSEVILLE,venture,2013-05-20,11476197
/company/tendyne-holdings,Tendyne Holdings,biotech,USA,MN,Minneapolis,ROSEVILLE,venture,2012-09-25,8976427
/company/tenebril,Tenebril,software,USA,MA,Boston,Framingham,series-b,2006-04-03,3030000
/company/teneros,Teneros,messaging,USA,CA,SF Bay,Mountain View,series-a,2004-07-01,7000000
/company/teneros,Teneros,messaging,USA,CA,SF Bay,Mountain View,series-b,2005-03-01,17500000
/company/teneros,Teneros,messaging,USA,CA,SF Bay,Mountain View,series-c+,2006-04-01,20000000
/company/teneros,Teneros,messaging,USA,CA,SF Bay,Mountain View,series-c+,2008-01-01,40000000
/company/teneros,Teneros,messaging,USA,CA,SF Bay,Mountain View,series-c+,2009-11-30,8000000
/company/tenex-health,Tenex Health,health,USA,CA,Los Angeles,Lake Forest,series-a,2011-06-30,5000000
/company/tenex-health,Tenex Health,health,USA,CA,Los Angeles,Lake Forest,private-equity,2011-12-21,11843224
/company/tenfarms-2,tenfarms,other,USA,CA,Los Angeles,Los Angeles,series-a,2013-05-07,2700000
/company/tenfoot,Tenfoot,mobile,USA,CA,SF Bay,Palo Alto,venture,2012-10-31,
/company/tengion,Tengion,biotech,USA,PA,East Norriton,East Norriton,series-c+,2007-10-15,33000000
/company/tengion,Tengion,biotech,USA,PA,East Norriton,East Norriton,series-b,2006-06-23,50000000
