id,name,male_18_to_24,lat,long,,
13083,"Dade County, Georgia",1062,34.86952967,-85.48408333,,
13241,"Rabun County, Georgia",629,34.86358313,-83.40431463,,
13213,"Murray County, Georgia",1816,34.8629846,-84.7572352,,
48087,"Collingsworth County, Texas",118,34.85589575,-100.1778363,,
37031,"Carteret County, North Carolina",2519,34.83365824,-76.64252588,,
28093,"Marshall County, Mississippi",1776,34.830694,-89.51394813,,
13291,"Union County, Georgia",675,34.827667,-84.00480733,,
45077,"Pickens County, South Carolina",12189,34.82545923,-82.72441115,,
13313,"Whitfield County, Georgia",5287,34.82266463,-84.9848,,
37165,"Scotland County, North Carolina",1699,34.8104018,-79.5021374,,
1083,"Limestone County, Alabama",3586,34.80869209,-86.99062273,,
13295,"Walker County, Georgia",2812,34.807107,-85.28176033,,
5077,"Lee County, Arkansas",548,34.79731483,-90.80914517,,
5085,"Lonoke County, Arkansas",2931,34.77814267,-91.89366267,,
28139,"Tippah County, Mississippi",1017,34.77588367,-88.908111,,
1071,"Jackson County, Alabama",2140,34.76750063,-85.98995563,,
35019,"Guadalupe County, New Mexico",225,34.76351867,-104.7785478,,
5117,"Prairie County, Arkansas",310,34.7582,-91.53063333,,
5119,"Pulaski County, Arkansas",18031,34.75787878,-92.32436765,,
45073,"Oconee County, South Carolina",3363,34.75069738,-83.04743792,,
35057,"Torrance County, New Mexico",779,34.7483943,-106.0372377,,
40123,"Pontotoc County, Oklahoma",2395,34.746938,-96.63823438,,
40057,"Harmon County, Oklahoma",114,34.743764,-99.85969233,,
40049,"Garvin County, Oklahoma",1106,34.74343756,-97.284432,,
1089,"Madison County, Alabama",17699,34.74072305,-86.56746387,,
45057,"Lancaster County, South Carolina",3166,34.72461367,-80.7061535,,
35061,"Valencia County, New Mexico",3593,34.7199825,-106.7355805,,
45087,"Union County, South Carolina",1122,34.7187162,-81.5967826,,
28009,"Benton County, Mississippi",374,34.717951,-89.17621033,,
1033,"Colbert County, Alabama",2193,34.71399883,-87.76102183,,
5095,"Monroe County, Arkansas",325,34.713443,-91.214856,,
13123,"Gilmer County, Georgia",1096,34.69742067,-84.45574967,,
28141,"Tishomingo County, Mississippi",823,34.6956622,-88.2463844,,
37133,"Onslow County, North Carolina",27405,34.69434808,-77.39888269,,
45023,"Chester County, South Carolina",1435,34.692049,-81.022589,,
28137,"Tate County, Mississippi",1622,34.67341025,-89.9570375,,
13311,"White County, Georgia",1147,34.66848067,-83.72555033,,
37155,"Robeson County, North Carolina",7654,34.66680759,-79.10333035,,
45025,"Chesterfield County, South Carolina",2068,34.66284113,-80.20363163,,
28143,"Tunica County, Mississippi",491,34.64241825,-90.34278625,,
40065,"Jackson County, Oklahoma",1554,34.6279531,-99.3977567,,
4025,"Yavapai County, Arizona",8033,34.6279235,-112.3162138,,
45069,"Marlboro County, South Carolina",1352,34.62662,-79.6520285,,
40031,"Comanche County, Oklahoma",9939,34.62187813,-98.44360869,,
37017,"Bladen County, North Carolina",1421,34.6163775,-78.620608,,
6071,"San Bernardino County, California",121932,34.61093277,-116.1284922,,
5125,"Saline County, Arkansas",3998,34.60138263,-92.6288055,,
13137,"Habersham County, Georgia",1838,34.59597625,-83.53477338,,
28117,"Prentiss County, Mississippi",1460,34.5924515,-88.50330125,,
40029,"Coal County, Oklahoma",235,34.5842214,-96.3116836,,
1079,"Lawrence County, Alabama",1447,34.5829636,-87.3504684,,
48191,"Hall County, Texas",140,34.5821755,-100.7024728,,
35009,"Curry County, New Mexico",3178,34.581498,-103.3319476,,
5097,"Montgomery County, Arkansas",352,34.56706263,-93.661516,,
5051,"Garland County, Arkansas",3945,34.56091815,-93.07840892,,
48437,"Swisher County, Texas",436,34.55393467,-101.8036473,,
13257,"Stephens County, Georgia",1199,34.552242,-83.2830475,,
48069,"Castro County, Texas",330,34.550566,-102.2455443,,
48369,"Parmer County, Texas",570,34.550199,-102.784538,,
37141,"Pender County, North Carolina",2296,34.53946613,-77.92631663,,
13187,"Lumpkin County, Georgia",2316,34.534521,-84.002633,,
6083,"Santa Barbara County, California",35340,34.52426207,-119.9874406,,
13129,"Gordon County, Georgia",2473,34.51396063,-84.85177838,,
45007,"Anderson County, South Carolina",7912,34.50832806,-82.67886281,,
40099,"Murray County, Oklahoma",526,34.50243667,-97.04443267,,
48075,"Childress County, Texas",632,34.4998585,-100.2148255,,
40137,"Stephens County, Oklahoma",1769,34.49721364,-97.86984909,,
1103,"Morgan County, Alabama",5195,34.49543115,-86.88109085,,
13055,"Chattooga County, Georgia",1247,34.4818855,-85.37885425,,
28145,"Union County, Mississippi",1163,34.47472,-89.0282625,,
13227,"Pickens County, Georgia",1075,34.456812,-84.40828125,,
13085,"Dawson County, Georgia",928,34.453661,-84.155043,,
5107,"Phillips County, Arkansas",991,34.44049877,-90.84976892,,
35011,"De Baca County, New Mexico",47,34.43546633,-104.3376867,,
45033,"Dillon County, South Carolina",1461,34.42829088,-79.358026,,
48045,"Briscoe County, Texas",52,34.4259925,-101.1959825,,
5113,"Polk County, Arkansas",762,34.424573,-94.276157,,
45059,"Laurens County, South Carolina",3362,34.42382086,-81.98676071,,
1059,"Franklin County, Alabama",1490,34.42272557,-87.87798057,,
40127,"Pushmataha County, Oklahoma",407,34.39620544,-95.38817267,,
40141,"Tillman County, Oklahoma",358,34.39273914,-98.99642586,,
13147,"Hart County, Georgia",1058,34.372582,-82.9874565,,
13011,"Banks County, Georgia",795,34.36541,-83.503056,,
28107,"Panola County, Mississippi",1596,34.35489586,-89.97621414,,
45039,"Fairfield County, South Carolina",971,34.35209857,-81.12684771,,
45055,"Kershaw County, South Carolina",2613,34.35169557,-80.65838129,,
40005,"Atoka County, Oklahoma",634,34.35143317,-96.05132633,,
28071,"Lafayette County, Mississippi",6386,34.34572938,-89.48079325,,
45031,"Darlington County, South Carolina",3099,34.343262,-79.99535686,,
13119,"Franklin County, Georgia",1067,34.339872,-83.1783488,,
1095,"Marshall County, Alabama",4394,34.3335042,-86.2926333,,
13139,"Hall County, Georgia",8881,34.32233633,-83.83875033,,
5001,"Arkansas County, Arkansas",734,34.317439,-91.300762,,
5059,"Hot Spring County, Arkansas",1447,34.30872583,-93.0208525,,
40069,"Johnston County, Oklahoma",554,34.30387967,-96.66964622,,
5069,"Jefferson County, Arkansas",4150,34.29537469,-91.9288545,,
48197,"Hardeman County, Texas",120,34.2932795,-99.702157,,
40033,"Cotton County, Oklahoma",249,34.290621,-98.3451195,,
45071,"Newberry County, South Carolina",2066,34.28534144,-81.55741333,,
13115,"Floyd County, Georgia",4843,34.28506275,-85.22039633,,
37047,"Columbus County, North Carolina",2696,34.27867693,-78.65730864,,
28057,"Itawamba County, Mississippi",1329,34.2688354,-88.3599648,,
28081,"Lee County, Mississippi",3476,34.26588792,-88.6904855,,
28115,"Pontotoc County, Mississippi",1317,34.260675,-89.04316583,,
5053,"Grant County, Arkansas",739,34.2590778,-92.49303,,
45001,"Abbeville County, South Carolina",1242,34.2571918,-82.4671762,,
40019,"Carter County, Oklahoma",1896,34.25423654,-97.24335385,,
28027,"Coahoma County, Mississippi",1368,34.24145973,-90.57678527,,
13057,"Cherokee County, Georgia",8758,34.23265244,-84.47393533,,
28119,"Quitman County, Mississippi",414,34.22787471,-90.269713,,
13015,"Bartow County, Georgia",4479,34.22591556,-84.83984278,,
13117,"Forsyth County, Georgia",5733,34.20959833,-84.11789033,,
35053,"Socorro County, New Mexico",1280,34.20410456,-106.9794541,,
1019,"Cherokee County, Alabama",996,34.1930998,-85.6118958,,
45047,"Greenwood County, South Carolina",3323,34.185295,-82.1732325,,
48487,"Wilbarger County, Texas",657,34.1816752,-99.2009354,,
6111,"Ventura County, California",43712,34.16279728,-119.0771145,,
37129,"New Hanover County, North Carolina",12829,34.16259607,-77.87070633,,
13105,"Elbert County, Georgia",916,34.15971967,-82.913824,,
5109,"Pike County, Arkansas",459,34.14140243,-93.65890171,,
13157,"Jackson County, Georgia",2488,34.13904344,-83.59305333,,
45061,"Lee County, South Carolina",1204,34.13887967,-80.19698033,,
1133,"Winston County, Alabama",934,34.13798275,-87.40222588,,
1043,"Cullman County, Alabama",3513,34.133397,-86.85571092,,
48279,"Lamb County, Texas",614,34.11617838,-102.3602255,,
45067,"Marion County, South Carolina",1398,34.1110085,-79.35861833,,
1093,"Marion County, Alabama",1153,34.10567567,-87.82450533,,
13195,"Madison County, Georgia",1210,34.10248283,-83.21769833,,
40067,"Jefferson County, Oklahoma",263,34.09559743,-97.87398871,,
48153,"Floyd County, Texas",244,34.0706856,-101.3468728,,
48101,"Cottle County, Texas",50,34.05714933,-100.2716483,,
48189,"Hale County, Texas",2283,34.05273971,-101.804987,,
28161,"Yalobusha County, Mississippi",498,34.0450096,-89.7152134,,
5019,"Clark County, Arkansas",2536,34.0300136,-93.1801285,,
40089,"McCurtain County, Oklahoma",1349,34.02653738,-94.8512005,,
5079,"Lincoln County, Arkansas",1063,34.02652025,-91.6850655,,
5061,"Howard County, Arkansas",554,34.0264886,-93.9783848,,
45079,"Richland County, South Carolina",30343,34.02001675,-80.97891873,,
40023,"Choctaw County, Oklahoma",630,34.0172475,-95.618702,,
45041,"Florence County, South Carolina",6173,34.01542471,-79.71856536,,
1055,"Etowah County, Alabama",4572,34.01461282,-86.06183245,,
37019,"Brunswick County, North Carolina",3472,34.01327936,-78.26707221,,
13233,"Polk County, Georgia",1936,34.0114285,-85.1457755,,
48345,"Motley County, Texas",40,33.99561167,-100.8192283,,
40095,"Marshall County, Oklahoma",558,33.994429,-96.737341,,
5133,"Sevier County, Arkansas",809,33.9851618,-94.2420232,,
13013,"Barrow County, Georgia",2908,33.9825555,-83.709069,,
5039,"Dallas County, Arkansas",316,33.98148325,-92.65709325,,
48155,"Foard County, Texas",43,33.968163,-99.641288,,
13135,"Gwinnett County, Georgia",37630,33.95809821,-84.05223666,,
40013,"Bryan County, Oklahoma",2577,33.95709867,-96.27068313,,
1009,"Blount County, Alabama",2373,33.95194386,-86.582932,,
13059,"Clarke County, Georgia",17117,33.94993445,-83.38169927,,
28135,"Tallahatchie County, Mississippi",1114,33.9486181,-90.2193918,,
48485,"Wichita County, Texas",10502,33.94545577,-98.58292692,,
45081,"Saluda County, South Carolina",926,33.94112425,-81.71232575,,
48017,"Bailey County, Texas",349,33.93831375,-102.8095395,,
45085,"Sumter County, South Carolina",6198,33.931178,-80.41617845,,
13067,"Cobb County, Georgia",32564,33.92896708,-84.57259685,,
28017,"Chickasaw County, Mississippi",726,33.92485329,-88.95221886,,
28013,"Calhoun County, Mississippi",585,33.92160778,-89.33667144,,
35041,"Roosevelt County, New Mexico",1898,33.9137445,-103.3836621,,
45063,"Lexington County, South Carolina",11782,33.91023724,-81.25263853,,
40085,"Love County, Oklahoma",360,33.908731,-97.2331842,,
13223,"Paulding County, Georgia",6148,33.90643067,-84.857689,,
48077,"Clay County, Texas",331,33.8914502,-98.1642126,,
5025,"Cleveland County, Arkansas",340,33.88371867,-92.20752433,,
28095,"Monroe County, Mississippi",1627,33.873709,-88.40364911,,
45051,"Horry County, South Carolina",13196,33.85073911,-78.94110358,,
13221,"Oglethorpe County, Georgia",622,33.8388378,-83.1458762,,
13089,"DeKalb County, Georgia",34635,33.83868863,-84.18226237,,
13121,"Fulton County, Georgia",51973,33.82175297,-84.44806732,,
13219,"Oconee County, Georgia",1315,33.82006175,-83.4634315,,
4012,"La Paz County, Arizona",653,33.81483556,-114.083803,,
13181,"Lincoln County, Georgia",338,33.812714,-82.453456,,
6037,"Los Angeles County, California",544905,33.80037819,-118.2792689,,
1127,"Walker County, Alabama",2709,33.79996284,-87.28043358,,
28011,"Bolivar County, Mississippi",2006,33.79921006,-90.85329138,,
1075,"Lamar County, Alabama",535,33.79728267,-88.081859,,
13317,"Wilkes County, Georgia",389,33.79101933,-82.78589567,,
5057,"Hempstead County, Arkansas",920,33.78921788,-93.68227525,,
45065,"McCormick County, South Carolina",325,33.78769043,-82.25475343,,
13143,"Haralson County, Georgia",1264,33.7874408,-85.22624,,
5041,"Desha County, Arkansas",500,33.77337988,-91.30777488,,
28043,"Grenada County, Mississippi",920,33.76956133,-89.81134167,,
1015,"Calhoun County, Alabama",6144,33.76730529,-85.83004135,,
35003,"Catron County, New Mexico",87,33.765482,-108.5825777,,
13297,"Walton County, Georgia",3543,33.7604596,-83.695382,,
45037,"Edgefield County, South Carolina",1387,33.74976233,-81.89005233,,
6065,"Riverside County, California",121888,33.74089041,-116.202401,,
5081,"Little River County, Arkansas",508,33.73388717,-94.2092805,,
1057,"Fayette County, Alabama",756,33.7203974,-87.776232,,
5099,"Nevada County, Arkansas",372,33.72033743,-93.31272029,,
13097,"Douglas County, Georgia",5833,33.7052175,-84.74037517,,
45027,"Clarendon County, South Carolina",2213,33.68660675,-80.19750513,,
1029,"Cleburne County, Alabama",605,33.6815862,-85.4502488,,
13247,"Rockdale County, Georgia",4065,33.65796467,-84.01290267,,
13211,"Morgan County, Georgia",671,33.65665,-83.4976854,,
45089,"Williamsburg County, South Carolina",1549,33.65354643,-79.705485,,
28025,"Clay County, Mississippi",975,33.649737,-88.717766,,
4007,"Gila County, Arizona",1965,33.647141,-110.9247387,,
48277,"Lamar County, Texas",2303,33.64284764,-95.5376205,,
48107,"Crosby County, Texas",242,33.640807,-101.3301967,,
48337,"Montague County, Texas",694,33.63438043,-97.72291114,,
6059,"Orange County, California",159282,33.63370533,-117.7611544,,
45017,"Calhoun County, South Carolina",647,33.633524,-80.787987,,
48181,"Grayson County, Texas",5643,33.63329844,-96.67037922,,
48219,"Hockley County, Texas",1444,33.626086,-102.3277909,,
48079,"Cochran County, Texas",154,33.62431233,-102.712208,,
35027,"Lincoln County, New Mexico",655,33.62383793,-105.6686557,,
5043,"Drew County, Arkansas",1201,33.62300767,-91.72687717,,
48023,"Baylor County, Texas",109,33.620131,-99.263681,,
48269,"King County, Texas",7,33.6166475,-100.2548085,,
13045,"Carroll County, Georgia",6759,33.61105136,-85.074328,,
28133,"Sunflower County, Mississippi",1933,33.6051351,-90.5649012,,
5013,"Calhoun County, Arkansas",295,33.5913835,-92.53906475,,
48009,"Archer County, Texas",396,33.5904558,-98.7282386,,
48387,"Red River County, Texas",436,33.58704467,-95.04685067,,
28155,"Webster County, Mississippi",411,33.5867754,-89.2632716,,
48303,"Lubbock County, Texas",25826,33.5859663,-101.874407,,
48125,"Dickens County, Texas",135,33.581587,-100.8005935,,
5103,"Ouachita County, Arkansas",1042,33.573724,-92.88742567,,
48097,"Cooke County, Texas",1751,33.57275238,-97.2374035,,
13265,"Taliaferro County, Georgia",81,33.5684855,-82.8264325,,
13217,"Newton County, Georgia",4606,33.55939933,-83.84223417,,
13133,"Greene County, Georgia",546,33.553731,-83.1174675,,
28083,"Leflore County, Mississippi",1887,33.54465825,-90.29884013,,
1073,"Jefferson County, Alabama",30811,33.54109162,-86.88020474,,
45003,"Aiken County, South Carolina",7203,33.53910891,-81.69105204,,
13063,"Clayton County, Georgia",14080,33.53808883,-84.34876458,,
48275,"Knox County, Texas",131,33.5255465,-99.72810325,,
48147,"Fannin County, Texas",1688,33.52296767,-96.15371867,,
13073,"Columbia County, Georgia",5489,33.5151322,-82.242509,,
28097,"Montgomery County, Mississippi",442,33.50769925,-89.580995,,
28087,"Lowndes County, Mississippi",3047,33.4878954,-88.4693957,,
28015,"Carroll County, Mississippi",439,33.48515843,-89.91089186,,
13189,"McDuffie County, Georgia",917,33.47576533,-82.47528967,,
5011,"Bradley County, Arkansas",495,33.47459975,-92.19609625,,
45043,"Georgetown County, South Carolina",2137,33.4544662,-79.2470186,,
13151,"Henry County, Georgia",9237,33.451595,-84.161359,,
45075,"Orangeburg County, South Carolina",5362,33.44242494,-80.79930478,,
48037,"Bowie County, Texas",4484,33.43082169,-94.30677546,,
28105,"Oktibbeha County, Mississippi",8074,33.426685,-88.8620715,,
13301,"Warren County, Georgia",237,33.4134406,-82.6765774,,
13113,"Fayette County, Georgia",4362,33.40365733,-84.5109915,,
13245,"Richmond County, Georgia",13022,33.39578722,-82.07892439,,
48119,"Delta County, Texas",212,33.369064,-95.65523317,,
5091,"Miller County, Arkansas",2059,33.3627435,-93.91033175,,
13159,"Jasper County, Georgia",558,33.35295025,-83.683552,,
1121,"Talladega County, Alabama",3500,33.3410656,-86.2151507,,
13077,"Coweta County, Georgia",5222,33.33512382,-84.71975545,,
1111,"Randolph County, Alabama",960,33.33003683,-85.43252217,,
13237,"Putnam County, Georgia",820,33.320818,-83.355865,,
45011,"Barnwell County, South Carolina",993,33.318709,-81.376907,,
4013,"Maricopa County, Arizona",198151,33.31285775,-112.0931936,,
5017,"Chicot County, Arkansas",553,33.30875675,-91.31364425,,
1107,"Pickens County, Alabama",827,33.3013615,-88.065863,,
5073,"Lafayette County, Arkansas",326,33.2973258,-93.54167,,
28019,"Choctaw County, Mississippi",333,33.296347,-89.28744067,,
13035,"Butts County, Georgia",1375,33.29312333,-83.96937767,,
28151,"Washington County, Mississippi",2368,33.28993257,-90.9712615,,
13255,"Spalding County, Georgia",2899,33.2790708,-84.288107,,
48263,"Kent County, Texas",17,33.260668,-100.71021,,
1117,"Shelby County, Alabama",7718,33.26011474,-86.67015047,,
1125,"Tuscaloosa County, Alabama",19745,33.25891025,-87.52583089,,
13141,"Hancock County, Georgia",542,33.257068,-83.08922,,
1027,"Clay County, Alabama",523,33.24731133,-85.862191,,
48207,"Haskell County, Texas",279,33.234194,-99.8055445,,
5027,"Columbia County, Arkansas",1641,33.23334586,-93.24348729,,
13125,"Glascock County, Georgia",107,33.227532,-82.615451,,
5003,"Ashley County, Arkansas",863,33.21785514,-91.68829671,,
13149,"Heard County, Georgia",519,33.2176095,-85.1523165,,
5139,"Union County, Arkansas",1754,33.215153,-92.572388,,
48497,"Wise County, Texas",2589,33.2096552,-97.6171462,,
35005,"Chaves County, New Mexico",3524,33.2034216,-104.454192,,
48449,"Titus County, Texas",1650,33.19212225,-95.00713925,,
48503,"Young County, Texas",708,33.1886814,-98.670344,,
48445,"Terry County, Texas",753,33.1867,-102.3241153,,
45015,"Berkeley County, South Carolina",11184,33.18214753,-79.94785973,,
48169,"Garza County, Texas",674,33.180006,-101.298038,,
45009,"Bamberg County, South Carolina",1150,33.17777825,-81.0687915,,
48237,"Jack County, Texas",553,33.16830775,-98.2225475,,
48121,"Denton County, Texas",34209,33.1664231,-97.09844063,,
48085,"Collin County, Texas",30937,33.16638832,-96.59976989,,
48305,"Lynn County, Texas",234,33.16276175,-101.823924,,
48433,"Stonewall County, Texas",53,33.159287,-100.2394915,,
48223,"Hopkins County, Texas",1499,33.15219244,-95.62385467,,
48231,"Hunt County, Texas",4253,33.15113154,-96.07360485,,
28103,"Noxubee County, Mississippi",581,33.14287267,-88.562201,,
28053,"Humphreys County, Mississippi",477,33.1270258,-90.537522,,
48159,"Franklin County, Texas",412,33.12580233,-95.21022967,,
48447,"Throckmorton County, Texas",53,33.1163855,-99.0999725,,
48501,"Yoakum County, Texas",360,33.10932567,-102.8385747,,
13171,"Lamar County, Georgia",1178,33.106135,-84.1472005,,
28051,"Holmes County, Mississippi",1198,33.10367971,-90.028723,,
45035,"Dorchester County, South Carolina",5987,33.0889134,-80.4266831,,
48343,"Morris County, Texas",499,33.087357,-94.7211398,,
28007,"Attala County, Mississippi",731,33.0770148,-89.61124,,
13231,"Pike County, Georgia",711,33.0721046,-84.3984732,,
13163,"Jefferson County, Georgia",777,33.06953871,-82.42609114,,
35051,"Sierra County, New Mexico",345,33.06888633,-107.244666,,
13009,"Baldwin County, Georgia",3770,33.06069167,-83.23696767,,
48067,"Cass County, Texas",1091,33.05074855,-94.33310982,,
28159,"Winston County, Mississippi",795,33.041219,-89.0882115,,
13033,"Burke County, Georgia",1159,33.04114733,-81.95874817,,
1007,"Bibb County, Alabama",1116,33.03272838,-87.08073063,,
13285,"Troup County, Georgia",3392,33.0292862,-85.0237332,,
13169,"Jones County, Georgia",1173,33.024075,-83.496017,,
13199,"Meriwether County, Georgia",944,33.01345083,-84.668407,,
4011,"Greenlee County, Arizona",376,33.007195,-109.2674218,,
45005,"Allendale County, South Carolina",534,33.004915,-81.2635332,,
6025,"Imperial County, California",10810,32.99415494,-115.4079823,,
48063,"Camp County, Texas",521,32.993919,-94.94415,,
13207,"Monroe County, Georgia",1250,32.9780634,-83.8915014,,
4021,"Pinal County, Arizona",17114,32.96436991,-111.3819324,,
1037,"Coosa County, Alabama",427,32.9465996,-86.1511956,,
13303,"Washington County, Georgia",1101,32.9380985,-82.78778217,,
6073,"San Diego County, California",201143,32.92999887,-116.9508789,,
13293,"Upson County, Georgia",1252,32.91705233,-84.25615967,,
48397,"Rockwall County, Texas",2955,32.91476325,-96.39019075,,
4009,"Graham County, Arizona",2403,32.89980167,-109.7905547,,
1123,"Tallapoosa County, Alabama",1688,32.892448,-85.790548,,
28125,"Sharkey County, Mississippi",217,32.8808805,-90.84827683,,
1017,"Chambers County, Alabama",1433,32.8801192,-85.3072474,,
48379,"Rains County, Texas",389,32.8759335,-95.81112,,
45029,"Colleton County, South Carolina",1598,32.875592,-80.64562417,,
35035,"Otero County, New Mexico",4068,32.86484119,-105.7598774,,
1021,"Chilton County, Alabama",1902,32.84828114,-86.73656786,,
45019,"Charleston County, South Carolina",20823,32.83146497,-79.92820388,,
13165,"Jenkins County, Georgia",374,32.826421,-81.924693,,
28069,"Kemper County, Mississippi",588,32.81880475,-88.6320775,,
13021,"Bibb County, Georgia",7813,32.81590996,-83.6725,,
48367,"Parker County, Texas",5479,32.80249182,-97.82314364,,
48315,"Marion County, Texas",353,32.8008595,-94.327358,,
48499,"Wood County, Texas",1622,32.79614471,-95.45169314,,
48439,"Tarrant County, Texas",87858,32.79564925,-97.27495246,,
13319,"Wilkinson County, Georgia",371,32.7864466,-83.191246,,
45049,"Hampton County, South Carolina",982,32.78598946,-81.14243477,,
48113,"Dallas County, Texas",121959,32.78261336,-96.7498391,,
1063,"Greene County, Alabama",412,32.781917,-87.92925233,,
48253,"Jones County, Texas",1392,32.77667333,-99.84721333,,
28163,"Yazoo County, Mississippi",1284,32.764751,-90.41729643,,
48151,"Fisher County, Texas",146,32.7623545,-100.3237118,,
48165,"Gaines County, Texas",964,32.76195333,-102.679476,,
13145,"Harris County, Georgia",1362,32.74652986,-84.83199057,,
48033,"Borden County, Texas",28,32.743795,-101.432354,,
13079,"Crawford County, Georgia",566,32.74325325,-83.9321485,,
48429,"Stephens County, Texas",535,32.7423715,-98.795297,,
48415,"Scurry County, Texas",985,32.73440233,-100.9451103,,
48115,"Dawson County, Texas",971,32.72422767,-101.9271043,,
1065,"Hale County, Alabama",701,32.72238667,-87.64093867,,
35017,"Grant County, New Mexico",1170,32.72213317,-108.2336306,,
48459,"Upshur County, Texas",1629,32.7216165,-94.860335,,
13263,"Talbot County, Georgia",295,32.7134192,-84.5176494,,
28055,"Issaquena County, Mississippi",119,32.711257,-90.952716,,
28099,"Neshoba County, Mississippi",1273,32.699154,-89.114395,,
48417,"Shackelford County, Texas",130,32.6962355,-99.204843,,
28079,"Leake County, Mississippi",1092,32.6958558,-89.4848318,,
48363,"Palo Pinto County, Texas",1149,32.69046488,-98.341275,,
35025,"Lea County, New Mexico",3408,32.68029362,-103.292724,,
13251,"Screven County, Georgia",644,32.6687034,-81.6133754,,
13167,"Johnson County, Georgia",476,32.667323,-82.5914005,,
4027,"Yuma County, Arizona",12819,32.66588808,-114.3201113,,
13289,"Twiggs County, Georgia",366,32.66135267,-83.35197567,,
48467,"Van Zandt County, Texas",2000,32.61924814,-95.81349271,,
28089,"Madison County, Mississippi",3936,32.6101365,-90.09416575,,
1119,"Sumter County, Alabama",1050,32.60788825,-88.19834775,,
1051,"Elmore County, Alabama",4023,32.6020686,-86.1777687,,
13225,"Peach County, Georgia",2244,32.5893745,-83.821752,,
1081,"Lee County, Alabama",16063,32.58240854,-85.36486192,,
13269,"Taylor County, Georgia",392,32.5607412,-84.200363,,
48257,"Kaufman County, Texas",4163,32.5572537,-96.3084971,,
48203,"Harrison County, Texas",3062,32.55061218,-94.31082082,,
1105,"Perry County, Alabama",687,32.548815,-87.375108,,
13107,"Emanuel County, Georgia",1074,32.53847957,-82.32667343,,
1001,"Autauga County, Alabama",2550,32.52478738,-86.63770638,,
13215,"Muscogee County, Georgia",11772,32.5007183,-84.91269745,,
35015,"Eddy County, New Mexico",2565,32.4992297,-104.3392838,,
13153,"Houston County, Georgia",7117,32.49659809,-83.67628882,,
48183,"Gregg County, Texas",6687,32.4778804,-94.7863716,,
13175,"Laurens County, Georgia",2051,32.47089311,-82.95979522,,
28123,"Scott County, Mississippi",1415,32.44284725,-89.520073,,
13031,"Bulloch County, Georgia",11140,32.43462657,-81.79017886,,
48221,"Hood County, Texas",1787,32.43238033,-97.8573165,,
28075,"Lauderdale County, Mississippi",4102,32.42581269,-88.66836715,,
13043,"Candler County, Georgia",602,32.4068645,-82.0674295,,
48251,"Johnson County, Texas",6842,32.40259717,-97.30667308,,
28101,"Newton County, Mississippi",1082,32.40025229,-89.10463157,,
28149,"Warren County, Mississippi",1958,32.3901178,-90.8314002,,
45013,"Beaufort County, South Carolina",9556,32.38753672,-80.70242717,,
13023,"Bleckley County, Georgia",1073,32.383904,-83.321095,,
13283,"Treutlen County, Georgia",384,32.383145,-82.557135,,
1087,"Macon County, Alabama",1981,32.38014414,-85.757629,,
45053,"Jasper County, South Carolina",1455,32.3769712,-81.0125332,,
48003,"Andrews County, Texas",810,32.370377,-102.523255,,
48335,"Mitchell County, Texas",922,32.360573,-100.900917,,
1047,"Dallas County, Alabama",1863,32.3533043,-87.1081816,,
48423,"Smith County, Texas",11076,32.35261223,-95.27375,,
48441,"Taylor County, Texas",9313,32.34940961,-99.84527539,,
13193,"Macon County, Georgia",897,32.34479625,-84.02066675,,
48139,"Ellis County, Texas",7079,32.3306545,-96.79976069,,
28049,"Hinds County, Mississippi",14434,32.30988147,-90.33533111,,
1113,"Russell County, Alabama",2551,32.30978409,-85.14345073,,
48133,"Eastland County, Texas",1044,32.30650238,-98.80758175,,
13103,"Effingham County, Georgia",2341,32.299728,-81.346969,,
13053,"Chattahoochee County, Georgia",2683,32.292547,-84.736706,,
48059,"Callahan County, Texas",522,32.29026625,-99.29127725,,
28121,"Rankin County, Mississippi",5523,32.2839578,-89.98495753,,
1091,"Marengo County, Alabama",918,32.2831121,-87.7932086,,
35013,"Do_a Ana County, New Mexico",13972,32.2814733,-106.7681839,,
13235,"Pulaski County, Georgia",400,32.275664,-83.49009,,
48227,"Howard County, Texas",2276,32.2680652,-101.4309112,,
1101,"Montgomery County, Alabama",13659,32.26709973,-86.22541925,,
48353,"Nolan County, Texas",748,32.264325,-100.3820162,,
48317,"Martin County, Texas",229,32.254975,-101.872408,,
13197,"Marion County, Georgia",393,32.254152,-84.489818,,
48425,"Somervell County, Texas",319,32.24321633,-97.72054333,,
48143,"Erath County, Texas",3659,32.230816,-98.2017555,,
48213,"Henderson County, Texas",3243,32.21533733,-95.76270189,,
13249,"Schley County, Georgia",191,32.209028,-84.277064,,
13091,"Dodge County, Georgia",1303,32.1914856,-83.1313132,,
35029,"Luna County, New Mexico",1157,32.18018467,-107.6706123,,
13093,"Dooly County, Georgia",720,32.1701178,-83.8189018,,
13279,"Toombs County, Georgia",1177,32.16844767,-82.365505,,
48401,"Rusk County, Texas",2860,32.16491115,-94.83962977,,
13109,"Evans County, Georgia",583,32.16005075,-81.89837925,,
48365,"Panola County, Texas",1111,32.14864371,-94.38540214,,
1085,"Lowndes County, Alabama",563,32.13299625,-86.59071125,,
13209,"Montgomery County, Georgia",626,32.1315732,-82.5208208,,
13309,"Wheeler County, Georgia",622,32.130926,-82.7756625,,
4019,"Pima County, Arizona",55246,32.12813476,-111.2352517,,
